system:index,0_VHAsc,0_VHDes,0_VVAsc,0_VVDes,10_VHAsc,10_VHDes,10_VVAsc,10_VVDes,11_VHAsc,11_VHDes,11_VVAsc,11_VVDes,1_VHAsc,1_VHDes,1_VVAsc,1_VVDes,2_VHAsc,2_VHDes,2_VVAsc,2_VVDes,3_VHAsc,3_VHDes,3_VVAsc,3_VVDes,4_VHAsc,4_VHDes,4_VVAsc,4_VVDes,5_VHAsc,5_VHDes,5_VVAsc,5_VVDes,6_VHAsc,6_VHDes,6_VVAsc,6_VVDes,7_VHAsc,7_VHDes,7_VVAsc,7_VVDes,8_VHAsc,8_VHDes,8_VVAsc,8_VVDes,9_VHAsc,9_VHDes,9_VVAsc,9_VVDes,PLOTCODE,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000000b1,-19.769836073337057,-20.02738645040352,-12.616245757070152,-11.792898809098013,-20.048102440858187,-19.20440646660601,-13.087855427455779,-12.917361878758996,-19.99165456470659,-19.306909122481887,-12.701249239117995,-11.333078676131786,-19.587494250514393,-19.211981746524316,-13.455433755853436,-11.931379123776049,-18.211199264637845,-18.46126722432211,-12.52124795105786,-11.581755110312102,-17.550965784912417,-17.89140410831245,-12.143860388023757,-11.745512921450638,-16.427340240815468,-15.379952162801624,-10.37663688523356,-10.93402140826929,-18.77542703945084,-18.68064638276881,-12.875487952175686,-12.404100695420086,-20.37539091132914,-20.78949708671458,-14.514798850456666,-14.09116621463559,-21.885741133142126,-20.482872842300218,-14.814462390077384,-14.580573917781606,-21.701820424907815,-21.1099927316335,-15.100404112531432,-14.767519669838988,-22.173429087717736,-20.732094695425246,-14.174481097358317,-13.986832485279557,1341,"{""type"":""Polygon"",""coordinates"":[[[-4.53340747589507,38.3455833125056],[-4.533407397230988,38.34557890385247],[-4.533407239902828,38.34557441802133],[-4.533407161238746,38.34556992915508],[-4.5334014187611915,38.3455655785829],[-4.533401340097121,38.345561089716014],[-4.533395518956118,38.345556661965155],[-4.533395440292055,38.345552173097644],[-4.533389697815746,38.345547822523535],[-4.533383876676002,38.34554339477104],[-4.533378134200922,38.345539044195654],[-4.53337231306242,38.34553461644187],[-4.533366570588568,38.34553018565263],[-4.533360828115328,38.345525835075314],[-4.533355085642698,38.34552589618935],[-4.53334934317068,38.345521465398484],[-4.53334367936326,38.34552152347711],[-4.533337936892455,38.34551717289788],[-4.533332194422258,38.34551723401065],[-4.533326530616636,38.34551729208835],[-4.533320788147652,38.34551294150785],[-4.533315124343224,38.34551299958494],[-4.533309381875455,38.34551306069647],[-4.533303718072222,38.345513118772956],[-4.533298054269587,38.345513176849146],[-4.533292390467546,38.34551331513763],[-4.533286726666095,38.34551337321322],[-4.533280984201342,38.34551343432324],[-4.533275320401091,38.34551349239823],[-4.533269735265312,38.34551803934363],[-4.533264071466241,38.345518097418065],[-4.53325840766776,38.345518235704766],[-4.533252822533731,38.34552278264907],[-4.533247158736434,38.345522840722616],[-4.533241573603567,38.34552738766608],[-4.5332359098074475,38.34552744573906],[-4.533230324675742,38.345531992681686],[-4.533224582216988,38.34553205378878],[-4.533218997086457,38.34553660073059],[-4.5332134119565,38.34554114767184],[-4.533213569284097,38.34554563350626],[-4.533207826827124,38.345545694612525],[-4.533202241698327,38.345550241552665],[-4.53320239902589,38.34555472738654],[-4.5331968138976535,38.34555927432584],[-4.5331968925614285,38.34556376319383],[-4.533191307433756,38.3455683101323],[-4.533191386097522,38.34557279899969],[-4.533191464761289,38.345577207654244],[-4.533185879634183,38.34558175459161],[-4.533185958297943,38.34558624345813],[-4.5331861156254565,38.345590729289675],[-4.533186194289216,38.34559521815558],[-4.533186272952972,38.34559962680868],[-4.533186351616732,38.345604115673986],[-4.533186430280492,38.34560860453899],[-4.53318658760801,38.34561309036903],[-4.53318666627177,38.34561757923343],[-4.533186744935529,38.345621987885046],[-4.533186823599289,38.34562647674885],[-4.533192644717794,38.34563090450684],[-4.533192723381562,38.34563539337001],[-4.533192802045333,38.34563980202042],[-4.533198544500706,38.345644232811786],[-4.533198701828258,38.34564871863937],[-4.533204444284262,38.34565306921731],[-4.533204522948047,38.345657558078926],[-4.533210344068464,38.34566198583367],[-4.533216086525704,38.34566633641001],[-4.533221828983556,38.34567076719814],[-4.533227650105835,38.34567519495094],[-4.53323331390109,38.345675056665364],[-4.533239056360772,38.34567948745188],[-4.5332448774849095,38.34568391520305],[-4.533250541281968,38.345683776916545],[-4.5332562837434836,38.34568820770144],[-4.5332619475417415,38.34568814962672],[-4.53326769000447,38.34568808851697],[-4.533273432467807,38.345692439088204],[-4.533279096267861,38.34569238101255],[-4.533284760068509,38.34569232293661],[-4.533290502533659,38.345692261825626],[-4.533296166335507,38.34569220374909],[-4.533301830137945,38.34569206545986],[-4.533307493940979,38.34569200738272],[-4.533313157744604,38.345691949305284],[-4.533318900212778,38.345691888192796],[-4.5333245640175965,38.34569183011476],[-4.533330227823015,38.345691691824044],[-4.5333358129650465,38.34568714488672],[-4.533341476771646,38.3456870868078],[-4.533347140578835,38.345687028728605],[-4.53335272572262,38.34568248179017],[-4.533358389530989,38.3456824237104],[-4.533363974675935,38.34567787677113],[-4.533369559821458,38.345673329831314],[-4.53337514496756,38.34566878289093],[-4.533380730114237,38.34566423595001],[-4.533386472589592,38.34566417483404],[-4.5333863152614935,38.34565968900853],[-4.533391900409326,38.34565514206649],[-4.533397485557737,38.345650595123914],[-4.533397406893674,38.345646106262734],[-4.533402992042653,38.34564155931931],[-4.533402913378579,38.345637070457556],[-4.53340849852813,38.3456325235133],[-4.533408419864048,38.34562803465097],[-4.533408341199967,38.34562362600078],[-4.533408183871802,38.345619140172666],[-4.533413769021896,38.345614593227026],[-4.533413690357807,38.34561010436351],[-4.533413611693717,38.34560561549969],[-4.533413533029629,38.345601126635565],[-4.533413454365539,38.345596717983625],[-4.5334132970373595,38.34559223215373],[-4.533413218373271,38.34558774328871],[-4.53340747589507,38.3455833125056]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000000b2,-19.506102705108145,-17.10951708061374,-12.687287101938258,-10.413150077834684,-18.948070326678216,-16.238895771717043,-12.737351986548482,-9.933418371544724,-20.061995214853155,-17.68400180400753,-12.454943895602582,-9.644479750510909,-19.269503625513153,-17.94387872917111,-12.567795883405815,-10.217775879466119,-19.41739288878856,-16.883466978624142,-13.441831109742763,-10.530983199678106,-18.880344737181716,-16.92241625275343,-12.59944494003174,-9.312564030120576,-18.335995332442696,-15.57965551151316,-12.413015356037086,-10.826475910443667,-19.019015083114546,-17.67830719135771,-12.639487597569897,-11.081527588899196,-19.32581012936915,-18.664515903785162,-13.070181629125806,-11.379833599304291,-19.44536407651499,-18.70310497939707,-13.072812227988893,-11.857679699519037,-19.691937771271395,-18.00556456708042,-13.245259038227626,-12.089876785997966,-19.816408300615862,-17.90749678473421,-13.091104717972733,-11.433790979182264,1342,"{""type"":""Polygon"",""coordinates"":[[[-4.419004489935281,38.347014842197034],[-4.419004411438394,38.347010433108565],[-4.418998681166054,38.34700599588347],[-4.4189985241722995,38.34700150952714],[-4.418998445675424,38.346997020218836],[-4.418992715403722,38.34699266321138],[-4.418986906635773,38.34698822893602],[-4.418986828138913,38.346983739626765],[-4.418981176365309,38.34698387192729],[-4.418975367598613,38.34697943765064],[-4.4189752891017715,38.34697494834074],[-4.418969558832548,38.34697059133042],[-4.418963907060763,38.34697064341104],[-4.418958098295943,38.34696620913243],[-4.4189524465253704,38.346966341431404],[-4.418946637761791,38.34696190715184],[-4.418940985992432,38.34696195923121],[-4.41893525572688,38.34695760221802],[-4.418929525461945,38.34695765724842],[-4.41892387369439,38.34695770932687],[-4.418918064933912,38.34695327504503],[-4.418912413167565,38.34695332712289],[-4.418906761401814,38.346953459419424],[-4.418901031139929,38.34695351444828],[-4.418895379375384,38.346953566525244],[-4.418889727611435,38.34695361860191],[-4.418883997351369,38.34695367362986],[-4.418878345588622,38.346953805924926],[-4.4188726938264695,38.34695385800069],[-4.418867042064916,38.34695840233955],[-4.418861390303958,38.346958454414754],[-4.418855738543597,38.34695850648966],[-4.418850086783833,38.34696305082741],[-4.418844435024666,38.34696310290174],[-4.418838861762734,38.34696764428709],[-4.418833210004753,38.34696777657984],[-4.418827558247365,38.34697232091591],[-4.418821906490577,38.3469723729891],[-4.418821984987194,38.34697686229988],[-4.418816411727603,38.3469814036833],[-4.418810838468594,38.346985945066166],[-4.418805108216978,38.34698600009007],[-4.418805186713571,38.346990489400014],[-4.418799613455729,38.34699503078177],[-4.418799691952312,38.34699943987219],[-4.418794118695046,38.347003981253124],[-4.418794197191623,38.34700847056191],[-4.418788623934923,38.347013011942],[-4.418788702431492,38.34701750125021],[-4.418788780928062,38.34702199055811],[-4.41878320767193,38.34702653193709],[-4.418783286168488,38.3470309410255],[-4.418783364665051,38.347035430332525],[-4.4187834431616135,38.34703991963925],[-4.418783521658171,38.34704440894567],[-4.418783600154735,38.347048898251785],[-4.418783757147859,38.34705330438719],[-4.4187838356444225,38.34705779369271],[-4.4187839141409855,38.34706228299791],[-4.418789644390331,38.347066720231226],[-4.418789722886901,38.347071129316966],[-4.4187898013834745,38.34707561862124],[-4.418795610130031,38.347080052901745],[-4.418795688626608,38.34708454220541],[-4.418801418877218,38.347088899217624],[-4.418801575870394,38.34709338556913],[-4.418807306121634,38.347097822799206],[-4.41880738461823,38.34710223188279],[-4.418813193366695,38.34710666616037],[-4.418818845122566,38.34710661408709],[-4.4188245753756545,38.347110971096434],[-4.418824732368897,38.34711545744633],[-4.418830384125983,38.347115405372406],[-4.418836114380307,38.34711976238047],[-4.4188419231318905,38.347124196655145],[-4.418847574890794,38.34712414458027],[-4.41885338364362,38.34712849863518],[-4.4188590354037345,38.3471284465597],[-4.4188646871644455,38.34712839448392],[-4.418870495919129,38.347132828756315],[-4.418876147681048,38.34713277667991],[-4.418881799443564,38.347132644384445],[-4.418887529703389,38.34713258935586],[-4.4188931814671095,38.34713253727857],[-4.418898833231424,38.34713248520098],[-4.4189045634930775,38.34713243017149],[-4.418910215258592,38.34713229787454],[-4.418915867024706,38.347132245796054],[-4.41892159728818,38.34713219076566],[-4.418927249055495,38.34713213868659],[-4.418932822326629,38.3471275973074],[-4.418938552591918,38.347127542276134],[-4.418944204361024,38.3471274099774],[-4.41894977763392,38.34712286859711],[-4.418955507901021,38.34712281356495],[-4.418961081175098,38.34711827218383],[-4.418966654449752,38.34711373080215],[-4.418972306221823,38.347113678720795],[-4.418977957994492,38.34710913438663],[-4.418977879497646,38.34710464508547],[-4.418983531270903,38.347104593003564],[-4.418989104547896,38.34710005161995],[-4.418989026051032,38.34709556231824],[-4.418994599328596,38.34709102093378],[-4.419000251103622,38.34708647659711],[-4.4190000941098635,38.34708207046504],[-4.419000015612985,38.347077581162175],[-4.419005667388578,38.34707303682438],[-4.419005510394804,38.3470685504726],[-4.419011162170978,38.347064006133984],[-4.419011083674085,38.347059516829944],[-4.4190109266802935,38.34705503047728],[-4.419010848183399,38.34705062139151],[-4.419010769686501,38.34704613208657],[-4.419010691189608,38.34704164278132],[-4.419010612692714,38.347037153475775],[-4.419010534195819,38.34703266416993],[-4.419010455698926,38.34702825508267],[-4.4190103772020315,38.34702376577623],[-4.419010298705137,38.34701927646947],[-4.419004489935281,38.347014842197034]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000000c4,-19.618686970537713,-17.801543451628607,-11.50321471314067,-10.35138675270964,-18.93549132193986,-17.68327099633777,-11.024898785184584,-10.718522068047617,-17.914980244749533,-17.637762908006554,-9.438638754860222,-8.937181921641296,-19.88044895472744,-18.276995664067545,-12.455109621712898,-10.32408074536696,-18.680975496194606,-17.553193173793254,-11.886576530995212,-9.798892075764453,-17.063567461582736,-17.005502030674922,-10.797940453497134,-9.712643154090864,-16.632504095941293,-16.446201683317067,-11.290102925713796,-11.078916133115039,-17.21798543679127,-16.938473096980783,-11.484948137573557,-9.70329104869832,-19.05633688391161,-18.059122771581464,-11.966951761842239,-10.23278927748087,-19.157394141236303,-19.04838973375351,-12.1402331296659,-10.699033509305576,-20.419169428552568,-18.62740564412418,-12.940449594459322,-10.785798696990069,-19.917927477697113,-18.69543922979732,-12.405240801620721,-11.297099536004149,1360,"{""type"":""Polygon"",""coordinates"":[[[-2.3590594442748567,38.35384982238377],[-2.3590595195634125,38.353845322873575],[-2.3590595195634125,38.35384082487237],[-2.3590538729220123,38.353836359744555],[-2.35905394821056,38.353831860233456],[-2.359048301569852,38.35382739510473],[-2.359048301569852,38.353822897102276],[-2.359042654929838,38.35381835165114],[-2.359037008290527,38.35381838452396],[-2.3590313616519114,38.35381383907191],[-2.35903143694042,38.35380933955926],[-2.359025790302496,38.35380487442777],[-2.359020068376775,38.353804828487455],[-2.359014421740257,38.35380036335506],[-2.3590087751044337,38.35380031590491],[-2.3590031284693107,38.3537957704501],[-2.358997406546434,38.353795804830085],[-2.3589918352011616,38.35379125786514],[-2.3589861132796948,38.35379121192304],[-2.3589804666473757,38.35379116447143],[-2.3589748200157525,38.35378669933599],[-2.358969098096419,38.353786653392994],[-2.358963451466207,38.3537866059405],[-2.358957729548299,38.35378664031845],[-2.3589520829194877,38.3537865928654],[-2.358946361003003,38.35378654692123],[-2.358940714375599,38.35378649946759],[-2.358935067748894,38.35378645201366],[-2.3589293458345457,38.35378648639015],[-2.358923623920914,38.35379085812848],[-2.358917977296318,38.35379089099522],[-2.3589122553841118,38.353790845049325],[-2.358906533472621,38.35379529710805],[-2.3589008868501424,38.35379524965243],[-2.3588951649400776,38.353799701710315],[-2.3588894430307277,38.353799655763275],[-2.358883721122093,38.353804107820324],[-2.3588779992141813,38.353808559876796],[-2.3588722773069803,38.3538130119327],[-2.3588665554005033,38.35381738366655],[-2.3588608334947363,38.353821835721334],[-2.358855111589689,38.35382628777555],[-2.358855111589689,38.35383078577817],[-2.358849389685361,38.353835237831525],[-2.35884931439715,38.353839657021226],[-2.358843592493549,38.35384410907373],[-2.358843592493549,38.35384860707518],[-2.3588435172053464,38.353853106585454],[-2.3588435172053464,38.35385752426486],[-2.358837795302472,38.35386197631592],[-2.3588377200142814,38.3538664758253],[-2.3588377200142814,38.35387097382525],[-2.3588376447260915,38.35387539301261],[-2.3588376447260915,38.35387989101196],[-2.3588375694379007,38.35388439052012],[-2.3588375694379007,38.35388880819746],[-2.3588432160525485,38.35389335365441],[-2.3588431407643458,38.35389785316166],[-2.3588431407643458,38.3539022708381],[-2.3588430654761474,38.35390677034474],[-2.3588487120914743,38.353911235478755],[-2.3588487120914743,38.35391573347567],[-2.358854283419283,38.35392028043926],[-2.358854283419283,38.35392469811418],[-2.3588599300359965,38.353929243567705],[-2.358865576653414,38.353933708699266],[-2.3588655013651754,38.353938208203765],[-2.3588712232715254,38.35393825415156],[-2.358876869890333,38.353942719281896],[-2.3588825165098437,38.35394726473296],[-2.358888087841776,38.35395173137123],[-2.3588937344626726,38.35395627682106],[-2.358899456372559,38.353956242446024],[-2.3589051029948624,38.35396078789494],[-2.3589107496178614,38.353960835349795],[-2.35891647152988,38.353960881295194],[-2.358922118154285,38.35396534642158],[-2.3589277647793896,38.35396539387556],[-2.3589334866935423,38.35396543982007],[-2.358939133320053,38.35396540695218],[-2.358944779947263,38.3539654544053],[-2.3589505018635446,38.35396550034894],[-2.358956148492161,38.353965547801494],[-2.35896187040987,38.35396559374455],[-2.358967517039892,38.35396556087521],[-2.3589732389590226,38.35396560681768],[-2.358978885590451,38.35396565426908],[-2.3589846075110086,38.35396120221771],[-2.3589903294322845,38.35396124815932],[-2.358995976065823,38.35396129560988],[-2.359001697988525,38.35395684355739],[-2.359007419911942,38.35395688949814],[-2.3590130665475932,38.35395243895406],[-2.3590187884724374,38.35394798690017],[-2.359024510397996,38.35394803284007],[-2.359030232324274,38.35394358078534],[-2.359030232324274,38.35393908279069],[-2.359035954251266,38.35393912873003],[-2.359041676178974,38.35393467667416],[-2.3590473981074016,38.35393022461773],[-2.359047398107401,38.35392580694356],[-2.359053120036547,38.35392135488628],[-2.359053195325092,38.35391685538091],[-2.359058917254964,38.35391240332277],[-2.359058917254964,38.35390790532607],[-2.3590589925435204,38.35390348614118],[-2.359064714474116,38.3538990340819],[-2.359064714474116,38.35389453608431],[-2.35906478976268,38.35389011689855],[-2.35906478976268,38.353885618900364],[-2.3590648650512485,38.3538811193926],[-2.3590648650512485,38.35387662139381],[-2.3590649403398127,38.35387220220685],[-2.3590650156283757,38.35386770269819],[-2.359065015628376,38.35386320469849],[-2.3590650909169444,38.353858785510646],[-2.3590650909169444,38.35385428751034],[-2.3590594442748567,38.35384982238377]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000000d0,-17.937624881183062,-19.68340676795,-10.739159071080609,-11.61166470474556,-23.84606043081818,-23.01710678000648,-13.466350655414868,-12.902802618082493,-19.687508219844847,-19.45071031851269,-11.057697493726556,-10.059476192914865,-18.697519368921554,-20.58076251600272,-14.037751837547779,-14.444749468934425,-20.568461399533543,-21.660057728548868,-15.235502394968119,-16.09305351651842,-20.325506834496583,-20.230104379458318,-15.557595924136985,-14.295506570603726,-17.103223559418012,-17.490379511191556,-12.284615017762855,-12.488666076160516,-22.688103538358195,-24.934203163865376,-12.189212266874678,-14.30871134055514,-25.94995003877382,-26.143654925834763,-13.116717092019991,-14.339353923951128,-24.513263246846606,-25.209604378092024,-12.563295123433198,-12.937067443609937,-22.92127038061125,-22.724237715782483,-12.28979087394554,-12.946950458411607,-22.036937071088843,-21.119358564429785,-11.4658600818697,-12.118573126465176,1372,"{""type"":""Polygon"",""coordinates"":[[[-5.680162363020284,38.41506595326839],[-5.6801622024671286,38.415061559057364],[-5.6801620419139764,38.415057084809945],[-5.680156181724138,38.415052726487836],[-5.680156021170999,38.41504825223978],[-5.680150160981758,38.415043893916675],[-5.680150000428637,38.41503941966797],[-5.680144220516546,38.415035057456585],[-5.680138360328476,38.415030779167964],[-5.6801325001409815,38.41502642084253],[-5.680126639954065,38.415022062516435],[-5.680120940320778,38.415022178440026],[-5.680115160411522,38.41501789626183],[-5.680109300226324,38.41501353793407],[-5.6801036005947045,38.41501365385669],[-5.680103440041708,38.41500917960564],[-5.680097740410653,38.41500929552792],[-5.680092040780148,38.41500949148607],[-5.680086260873713,38.41500512926908],[-5.680080561244307,38.415005245190414],[-5.6800691619871495,38.415005477032174],[-5.6800635426358355,38.41500566910156],[-5.680057843008623,38.41500578502167],[-5.680052143381954,38.415005900941495],[-5.680046443755835,38.415006016861],[-5.680040824406682,38.415006128893005],[-5.680035124781652,38.415006324848086],[-5.680029425157171,38.415006440766675],[-5.680023725533238,38.41500655668497],[-5.680018266739004,38.41501114296753],[-5.680012567116147,38.41501125888525],[-5.680006867493837,38.41501137480265],[-5.680001328424799,38.41501604500749],[-5.679995709079922,38.41501615703714],[-5.6799901700119255,38.41502074720497],[-5.679984630944449,38.415025337372256],[-5.679979172153818,38.41502992365182],[-5.679973633087367,38.41503451381801],[-5.679967933468806,38.41503462973343],[-5.6799680940214365,38.41503910398363],[-5.679962635232328,38.41504369026157],[-5.679957096167423,38.41504836046225],[-5.679957256720021,38.41505275467547],[-5.679951717655624,38.41505742487532],[-5.679951878208209,38.415061899124105],[-5.679952038760793,38.41506629333646],[-5.679946579973165,38.41507095964805],[-5.679946740525737,38.41507543389595],[-5.679946901078307,38.41507982810745],[-5.679941362014877,38.41508449830508],[-5.67994152256743,38.415088892516],[-5.679941683119987,38.415093366762726],[-5.679941843672545,38.41509784100914],[-5.6799420042251,38.415102315255254],[-5.679942164777662,38.41510678950107],[-5.6799423253302175,38.415111263746574],[-5.679948185498888,38.41511562207736],[-5.679948346051462,38.41512009632223],[-5.679948506604037,38.4151245705668],[-5.679954366773317,38.41512892889625],[-5.679954527325909,38.41513332310414],[-5.679954687878499,38.41513779734779],[-5.679960548048393,38.415142155675895],[-5.679960708600998,38.4151466299189],[-5.679966568771484,38.41515098824601],[-5.679972268389914,38.41515087233013],[-5.6799724289425555,38.41515534657247],[-5.679978289114203,38.41515962486224],[-5.6799840690100964,38.415163987074536],[-5.679989768630207,38.41516387115763],[-5.679989929182894,38.41516834539898],[-5.679995789356276,38.41517270372276],[-5.680001488977516,38.41517250776921],[-5.680007349152041,38.415176866092004],[-5.680012968498023,38.415176754060994],[-5.680018828673683,38.41518111238278],[-5.680024528297141,38.415180916427964],[-5.680030227921152,38.41518080050882],[-5.680036007822113,38.41518516271649],[-5.680041707447227,38.41518504679671],[-5.680047407072886,38.41518493087661],[-5.680053106699097,38.41518473492025],[-5.680058726049421,38.41518462288678],[-5.680064425676723,38.41518450696578],[-5.68007012530457,38.41518439104447],[-5.6800758249329695,38.415184275122854],[-5.680087143914937,38.415183967130005],[-5.680092682992004,38.415179376967835],[-5.680098382622576,38.41517926104503],[-5.680104001977195,38.415179149009184],[-5.680109541055846,38.41517455884593],[-5.6801150801350095,38.415169968682136],[-5.680120699491213,38.41516977660947],[-5.680126238571422,38.41516518644483],[-5.680131777652151,38.41516059627966],[-5.680137477286484,38.41516048035485],[-5.680142936091711,38.41515589407613],[-5.680142775538613,38.41515141983493],[-5.680148314620887,38.41514682966812],[-5.6801540142568125,38.415146713742466],[-5.680153853703681,38.415142239500746],[-5.680159312510418,38.41513765322012],[-5.680159151957272,38.41513317897781],[-5.68016469104108,38.41512858880907],[-5.680164530487917,38.41512411456618],[-5.680164369934757,38.41511964032299],[-5.680169909019051,38.41511505015315],[-5.680169748465874,38.41511057590939],[-5.680169507636116,38.41510610555262],[-5.680169347082943,38.41510163130825],[-5.680169186529769,38.41509715706358],[-5.6801690259765945,38.415092682818596],[-5.680168865423421,38.415088208573316],[-5.680168704870248,38.41508373432773],[-5.680168544317074,38.415079260081846],[-5.680168383763905,38.41507478583566],[-5.680168223210735,38.41507031158916],[-5.680162363020284,38.41506595326839]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000000d4,-21.369285262367004,-22.64913576821609,-10.629187596378802,-13.933268083372337,-21.301494686540753,-21.154972417209883,-11.992159445718595,-10.425474935379999,-18.728470733994158,-19.209021418764134,-11.254614359655852,-9.715625727097944,-22.227892121446956,-22.110479598032576,-12.519223395525675,-14.504474469824158,-21.993038123895264,-20.61707259395341,-12.103237351765422,-14.193196212885795,-19.110442595648635,-17.510282478010087,-10.94471800934859,-8.128406818242361,-17.680120349537606,-17.897089703982378,-7.947462369687766,-8.709733579837799,-17.72458988225927,-17.931496461887075,-9.095229197066875,-10.243468077600472,-17.56160508441148,-17.799472861713717,-9.782371512100463,-9.731103382368367,-18.199648245690074,-18.866709447912626,-9.623494444554424,-9.690998108618668,-19.31291280487168,-19.807639146929677,-9.861953196819233,-10.882918312385907,-19.246724365279167,-20.631224919962108,-8.205857307926253,-10.244707733478293,1376,"{""type"":""Polygon"",""coordinates"":[[[-5.222367373341169,38.42465594982635],[-5.222367293694499,38.424651469782845],[-5.222367134401161,38.42464707334755],[-5.222361320194605,38.42464268837386],[-5.222361160901283,38.42463821187386],[-5.222361001607961,38.42463373537355],[-5.222355187402028,38.42462935039854],[-5.2223551077553765,38.42462487035318],[-5.222349213903401,38.4246205689857],[-5.222343399698672,38.42461618400904],[-5.222343320052033,38.42461170396273],[-5.222337585494533,38.42461179903173],[-5.222331771290989,38.424607414053746],[-5.222325957088035,38.42460310913924],[-5.222320142885675,38.42459872415995],[-5.222314328683906,38.42459433917999],[-5.2223086737759035,38.42459443070297],[-5.222302859575304,38.42459012578618],[-5.222297125021872,38.42459022085291],[-5.222291470115578,38.424590312374946],[-5.22228565591673,38.4245859273927],[-5.222280001011571,38.424586098978274],[-5.222274266460436,38.42458619404375],[-5.222268611556403,38.424586285564565],[-5.222262956652936,38.42458637708508],[-5.2222572221035115,38.424586472149635],[-5.22225156720117,38.424586643733704],[-5.222245832652891,38.42458673879766],[-5.222240177751682,38.42458683031696],[-5.222228788304464,38.424587016899],[-5.222223133404941,38.42458710841741],[-5.2222175581524395,38.42459176004831],[-5.22221190325403,38.42459185156615],[-5.222206248356183,38.424591943083676],[-5.222206407649071,38.424596419587765],[-5.222200673105333,38.42459651464932],[-5.222195177501455,38.424601082670115],[-5.222189602251687,38.424605654234654],[-5.222183947356048,38.424605745751066],[-5.222178372107376,38.424610397378906],[-5.2221727968592475,38.42461496894205],[-5.222167301258056,38.424619536960364],[-5.2221617260110085,38.42462410852242],[-5.222161885303778,38.42462858502459],[-5.222156310057261,38.42463315658581],[-5.2221564693500095,38.42463763308741],[-5.222150894104024,38.424642204647796],[-5.222151053396758,38.42464668114882],[-5.222151212689494,38.424651157649535],[-5.22214563744402,38.42465572920882],[-5.222145796736741,38.42466020570896],[-5.222145956029461,38.42466468220879],[-5.222146035675823,38.42466908218853],[-5.222146194968544,38.42467355868776],[-5.222146354261264,38.424678035186695],[-5.222146433907624,38.42468251522958],[-5.22214659320035,38.42468699172792],[-5.222146752493071,38.42469146822593],[-5.222146911785795,38.42469594472365],[-5.222146991432155,38.42470042476533],[-5.222152805616871,38.424704809747546],[-5.222152964909614,38.424709206180296],[-5.222153124202352,38.42471368267678],[-5.222158938387695,38.42471806765767],[-5.222159097680451,38.42472254415352],[-5.222164911866398,38.42472692913342],[-5.222164991512788,38.424731409172914],[-5.222170726052938,38.424731234048664],[-5.222176540240073,38.42473561902726],[-5.2221766198864765,38.4247400990661],[-5.2221825137206235,38.424744480499406],[-5.222188168616119,38.42474438898245],[-5.22219398280503,38.42474869389509],[-5.222199796994534,38.42475307887104],[-5.222205451891742,38.42475298735313],[-5.222211266082413,38.424757372328095],[-5.222217159920138,38.42476167369414],[-5.222222814819068,38.424761582175265],[-5.2222284697185595,38.4247614906561],[-5.222234283911579,38.42476587562909],[-5.222245673359893,38.42476560898092],[-5.222251328261647,38.42476551746051],[-5.222257062810481,38.42476542239547],[-5.222262717713366,38.424765330874465],[-5.22226837261681,38.424765239353164],[-5.222274107167355,38.424765064223266],[-5.22227976207193,38.42476497270136],[-5.222285416977065,38.42476488117915],[-5.222290992236198,38.4247603096201],[-5.222296647142447,38.42476021809732],[-5.222302381695832,38.424760042965914],[-5.222307877310036,38.424755474950125],[-5.222313611864552,38.42475537988208],[-5.222319107479835,38.424750811865465],[-5.222324842035479,38.42475071679685],[-5.222330337651849,38.42474614877942],[-5.222330258005228,38.42474166874181],[-5.222335912915368,38.424741577217034],[-5.2223414881794366,38.42473700565409],[-5.222346983797407,38.424732437635015],[-5.2223468245041245,38.424727961140995],[-5.222352559062558,38.424727786007],[-5.222358054681592,38.424723217986816],[-5.222357975034937,38.42471873794781],[-5.222363470654495,38.4247141699268],[-5.22236339100783,38.42470968988722],[-5.222363231714501,38.424705293455766],[-5.222368727334567,38.42470064536965],[-5.222368647687898,38.42469616532919],[-5.222368488394554,38.42469176889686],[-5.222374063661802,38.424687117265194],[-5.222373904368444,38.42468272083231],[-5.2223737450750916,38.424678244335084],[-5.222373585781733,38.424673767837554],[-5.222373506135056,38.4246692877953],[-5.222373346841698,38.42466481129717],[-5.222373187548343,38.42466033479873],[-5.222367373341169,38.42465594982635]]]}"
