Unnamed: 0,index,PLOTCODE,CX,CY,year,ba_ha,indexField,0_VHAsc,0_VHDes,0_VVAsc,0_VVDes,10_VHAsc,10_VHDes,10_VVAsc,10_VVDes,11_VHAsc,11_VHDes,11_VVAsc,11_VVDes,1_VHAsc,1_VHDes,1_VVAsc,1_VVDes,2_VHAsc,2_VHDes,2_VVAsc,2_VVDes,3_VHAsc,3_VHDes,3_VVAsc,3_VVDes,4_VHAsc,4_VHDes,4_VVAsc,4_VVDes,5_VHAsc,5_VHDes,5_VVAsc,5_VVDes,6_VHAsc,6_VHDes,6_VVAsc,6_VVDes,7_VHAsc,7_VHDes,7_VVAsc,7_VVDes,8_VHAsc,8_VHDes,8_VVAsc,8_VVDes,9_VHAsc,9_VHDes,9_VVAsc,9_VVDes,0_B1,0_B11,0_B12,0_B2,0_B3,0_B4,0_B5,0_B6,0_B7,0_B8,0_B8A,0_B9,10_B1,10_B11,10_B12,10_B2,10_B3,10_B4,10_B5,10_B6,10_B7,10_B8,10_B8A,10_B9,11_B1,11_B11,11_B12,11_B2,11_B3,11_B4,11_B5,11_B6,11_B7,11_B8,11_B8A,11_B9,1_B1,1_B11,1_B12,1_B2,1_B3,1_B4,1_B5,1_B6,1_B7,1_B8,1_B8A,1_B9,2_B1,2_B11,2_B12,2_B2,2_B3,2_B4,2_B5,2_B6,2_B7,2_B8,2_B8A,2_B9,3_B1,3_B11,3_B12,3_B2,3_B3,3_B4,3_B5,3_B6,3_B7,3_B8,3_B8A,3_B9,4_B1,4_B11,4_B12,4_B2,4_B3,4_B4,4_B5,4_B6,4_B7,4_B8,4_B8A,4_B9,5_B1,5_B11,5_B12,5_B2,5_B3,5_B4,5_B5,5_B6,5_B7,5_B8,5_B8A,5_B9,6_B1,6_B11,6_B12,6_B2,6_B3,6_B4,6_B5,6_B6,6_B7,6_B8,6_B8A,6_B9,7_B1,7_B11,7_B12,7_B2,7_B3,7_B4,7_B5,7_B6,7_B7,7_B8,7_B8A,7_B9,8_B1,8_B11,8_B12,8_B2,8_B3,8_B4,8_B5,8_B6,8_B7,8_B8,8_B8A,8_B9,9_B1,9_B11,9_B12,9_B2,9_B3,9_B4,9_B5,9_B6,9_B7,9_B8,9_B8A,9_B9
0,0,1164,236011,4205274.0,2019,6.669486056,1,-17.900317887755186,-16.37099321139236,-11.906936598426238,-10.221250984405327,-18.448470393680456,-16.38800548425623,-11.485985884372093,-9.701438232118056,-18.65956920372703,-16.851813356874896,-12.338049533655056,-9.651244984844421,-17.90718320608525,-16.42373428686417,-11.599084634511483,-10.625262344860818,-17.580539204515212,-17.147431047811146,-11.566286949455147,-10.809863365611074,-16.33271518862715,-15.615885475440166,-10.991674625090553,-9.09811032886907,-16.258209334561574,-15.632401326320597,-11.473272150008981,-8.999120639767677,-17.053062685998377,-16.08634347337878,-11.242550642202298,-10.222398367387683,-18.44358085351313,-16.873999983146174,-11.565349109804785,-10.813624975816508,-18.128818572177465,-16.602907972518185,-12.061233735799053,-11.521959207485864,-18.38745485870747,-17.336932466566378,-12.33075715166498,-10.886905385682935,-18.111799633063416,-16.930710035109083,-12.133596866483922,-10.184463994309164,140.09729514717583,1755.2608061522137,1001.8654998674093,290.2955449482895,535.9105807478122,437.8034208432774,922.4224078493769,2003.9838239193843,2275.9976133651553,2529.1301246353746,2463.233943251126,2205.3258552108186,106.69311853619728,1757.840731901352,1047.4688941925215,272.09490851233085,499.8847255369928,434.22140015910884,816.5961416070007,1704.5589101034209,1961.4876292760534,2088.178003182179,2119.0353221957034,2045.7322991248998,34.18793423495092,1572.544709626094,840.4500928135772,178.63789445770342,421.5164412622645,292.095757093609,735.6351630867143,1948.9816494298584,2250.2784937682304,2437.5367276584457,2429.012224874038,2283.1786528772204,156.08019093078755,1654.5391408114558,882.9419848846456,263.31921241050117,532.0956046141604,371.6948886237072,922.553659506762,2280.2923031026244,2611.950198886236,2779.980310262529,2800.5312649164666,2577.4998806682574,145.9867143993635,1566.7054892601427,808.6998408910102,275.4191726332537,540.5856801909307,355.73890214797126,953.5158313444707,2434.5030230708035,2825.6240254574377,3061.6618138424815,3027.0271280827355,2797.415274463006,448.86825775656314,1831.7516308671436,946.6030230708033,534.530628480509,786.6533015115352,536.1058074781223,1280.4192521877483,2771.158949880668,3142.7126491646777,3363.379793158313,3385.379952267302,3153.1856801909307,350.49767435693445,1761.0590219216833,946.574332184213,445.5189074516043,794.6669177052946,617.1666290992662,1251.9511000618754,2832.7771373640935,3242.552989923097,3349.908903473878,3433.1184747635466,3397.860003535755,339.3778573322725,2374.299032086979,1386.9550914876686,468.39913815963934,720.4277380005303,873.5432511270219,1344.3785733227257,2054.9110315566154,2360.6156324582334,2547.0861840360644,2674.4955847255364,2722.3872315035796,416.08980376557923,2866.858207372049,1667.710275788915,562.4976133651551,815.5088703261732,1164.65338106603,1547.2744364889943,2095.3042429063903,2425.395611243701,2608.997931583134,2800.8019358260403,2817.6934500132584,372.2450543622381,2978.359268098647,1752.9563908777504,555.2845796870855,851.2862635905595,1285.1836382922302,1687.3356536727658,2222.6283214001587,2541.6403606470426,2772.760713338637,2947.913802704851,2910.688172898435,362.4911217183771,2783.290723945903,1686.8217661097847,561.2864120922832,849.8282100238662,1249.791137629276,1598.6097852028636,2081.363548130469,2384.364486873508,2577.945473349244,2745.203754972156,2666.5676690532996,514.0892800318218,2719.133492442322,1832.0607796340487,685.3280827366746,927.6407915672233,1182.7168854415272,1484.6274463007155,2020.3657517899762,2270.2032418456633,2460.8653142402545,2535.7039777247405,2497.4213603818603
1,1,1165,246011,4205274.0,2014,2.866404694,2,-17.49007021544389,-14.976304783307468,-11.982620188566278,-7.47695406250979,-17.405897276632036,-14.171685842330355,-11.70494731385363,-7.410468033007819,-17.571676487261822,-14.479215355111556,-11.3847634128447,-8.114220098701708,-18.003452461373023,-15.34951700718313,-11.679480308770785,-8.074362753054894,-17.55939011256748,-15.34881823136399,-11.503420759230368,-8.418044420018273,-17.145172252121533,-13.57005745098698,-11.209819029339247,-7.131704691218395,-16.046337865587905,-13.517165763242135,-10.601203559989662,-7.285467538109371,-17.140404484896504,-15.152518206292676,-11.610164449824063,-8.025680261031995,-17.308892909321802,-14.972311867806475,-11.665479919833608,-8.041994732015763,-17.270453770218687,-14.78116604977581,-12.11066671382618,-8.448422305782609,-17.68169159188338,-15.691617836727179,-12.570793412790547,-9.110016175565436,-17.4810124917441,-15.001336279008862,-11.906562088961731,-8.894698334811793,163.36180931169798,1780.1247216035638,1085.669848340227,251.54003605896708,434.93175310213184,437.2302205960336,807.0932230353166,1666.4941669318061,1921.656087602079,2040.4889171704317,2113.545285820342,2116.899724254958,157.84988864142537,1835.071969455934,1107.894654788419,246.20680878141908,454.4422208081451,458.49624562519887,817.9773464842508,1711.8439707286032,1983.3858733693924,2064.643207126949,2195.338752783965,2215.8078269169587,91.71313235762011,1597.0874562519884,907.8591711740376,191.25859051861283,396.11549475023855,348.65383391664017,730.7927139675471,1771.8505011135865,2052.129175946548,2161.2830496341076,2250.0851893095773,2321.1832643970733,186.7638800509068,1817.5262885777922,1071.1350421571751,259.1168867324213,483.1377266942412,429.81625835189317,873.7003460069997,1895.491469137766,2163.60825644289,2228.4119074133,2363.2594853643013,2403.7231944002547,185.5174992045816,1721.6692650334078,1007.5342825326122,283.08813235762005,486.3435412026727,438.6268692332167,883.955774737512,1902.5814508431433,2165.4260260897236,2262.139277760102,2390.224069360484,2425.7475342029916,412.24180719058234,1901.749443207127,1080.9478205536113,454.22064906140633,643.8285077951002,553.0136811963093,1087.4088450524976,2285.17626471524,2625.99761374483,2729.984409799555,2853.181514476615,2948.475819280942,283.2538776646516,1918.0739540248167,1123.1501749920458,348.888462456252,611.2896913776648,544.1831251988547,1091.1744750238627,2289.424872733058,2617.8985443843467,2669.0482421253587,2847.662523862552,2938.9046492204907,397.736809311698,2625.4049607593593,1654.0852158235236,504.1235947608441,767.2252227171492,984.9209221550537,1420.4875649591688,2206.626564322834,2515.330841022378,2651.894341923852,2818.940118252201,2887.0048122812595,472.117576095026,2876.4602953653625,1833.6957524657976,579.4500344681304,843.3959195036591,1127.2701373422422,1544.3177696468347,2196.2453202884712,2506.2761029801677,2620.0716937108928,2828.950153780889,2898.369206702725,428.9886785449147,2852.353205536111,1828.8590651182524,537.4282797751617,811.5496075935941,1107.6244697210734,1507.5046797115276,2128.4544622971684,2442.6427378300987,2556.764330787995,2765.48292501856,2830.6559417753733,402.27392220808156,2701.0924673878467,1735.2655504295265,490.7487869869552,739.5611875596564,994.7669622971683,1376.474606267897,2026.3621539930004,2315.047526248807,2408.188514158447,2619.6371301304484,2656.276328348712,324.22950206808787,2441.118668469616,1587.3222478523708,394.9244670696787,632.8434457524658,839.0180321349027,1178.0005249761375,1827.6660038180087,2115.426789691378,2265.5104438434623,2367.484322303532,2421.42033089405
2,2,1166,256011,4205274.0,2016,2.431983333,3,-14.618892721154872,-17.26499894955852,-8.651791995170123,-11.643064841879227,-14.547002200077364,-16.540913169685407,-8.68010590996388,-10.802581650700096,-15.316470690088682,-17.13349722966934,-8.062002274849922,-11.016938345684098,-15.016521228158961,-18.740172974190973,-8.286410107695891,-12.515559793209663,-15.196472417988364,-17.92224553527186,-8.680313275393347,-11.83459113498054,-15.04262533935477,-17.383172787319197,-7.685770753986943,-11.351648578880127,-14.976061739298995,-16.78516541163749,-8.886204831960425,-10.829419346366508,-15.65567084058921,-17.610590896115404,-8.819810660064388,-11.587796967151066,-15.326400492407304,-16.986618117252384,-8.715547479743899,-10.729971662096228,-15.505836955896932,-17.714833790765812,-8.618726414736567,-11.360444841140586,-15.366013733990828,-17.372318687681734,-8.306175100323006,-11.514642285119882,-15.58049133617362,-17.631753721023582,-8.654807120721163,-11.356435800714403,89.57524657970094,1048.2334818114327,542.5230671333122,132.98650440131513,254.99138296744087,230.32089829250185,478.2021688408104,1290.9379573655744,1525.41345847916,1686.5840492098841,1693.9480061512359,1878.1990136811967,79.9391345847916,1070.1989500477252,539.5656379255489,106.30031816735604,257.8565065224308,216.47247852370342,482.03232580337243,1370.2111040407258,1686.7284123448937,1781.7805917912822,1871.696500159084,1991.0904549793192,28.980631562201726,927.7788736875597,454.7396197900096,70.32067292395801,199.13561883550747,162.30762806236078,401.66485046134284,1246.2790725421573,1499.043907095132,1640.8498250079547,1659.4051065860644,1826.5967626471527,163.96599586382442,1301.2144050270447,705.9340797009227,181.60829621380853,330.93284680241806,295.1331928094178,592.6143811644926,1412.5282373528476,1671.9266823098953,1783.1616091314033,1847.3770283168947,2043.2652322621705,196.86578640364834,1380.6484780994804,760.8657864036486,219.16740905716412,372.33449994697213,346.2834340863295,675.5321349029589,1505.3189627744196,1768.2195885035526,1951.3670590730726,1975.4429419874853,2168.2644501007535,325.065224307986,1372.8600063633476,719.4723194400256,331.32612153993,505.64094813872094,383.37798281896283,860.6151765828828,1874.4217308304171,2153.9517976455613,2307.6983773464844,2359.9891823098947,2562.2987591473116,214.6365733375756,1775.6472916003818,939.9378778237352,267.7585109767738,541.7752147629654,419.5945354756602,939.8136931275853,2194.183204740694,2555.953985046134,2661.571150174992,2784.437758510978,3023.801761851734,438.42305122494434,2129.889309576838,1214.3430957683745,468.7322303531659,720.504979319122,720.7425389755012,1207.377505567929,2297.7793350302263,2677.0603245307034,2809.2328985046147,2932.646341075406,3088.1036271078597,367.79637289214133,2184.7035740799656,1219.786973698165,426.5598419768801,657.7791785979426,735.0565542475342,1149.9659560929051,2106.2854226323043,2489.388720967229,2604.0629971364942,2781.329740693606,2917.025652243081,344.77244405557326,2079.7297433449994,1157.0768109025348,394.5668549156857,623.4575511719164,725.5827102555944,1108.2498806872416,2007.9560929048685,2366.109383285608,2520.65333015166,2670.73397231944,2836.175389755012,295.5292395800192,1716.819487750557,941.6853165765193,310.6210308622336,507.88275532930317,579.1173878460071,917.5820394527526,1735.6253102131723,2061.321603563474,2153.3637607381493,2318.009815462934,2445.479764556157,248.05245784282536,1499.5587217626473,837.1066258351894,239.8060769965002,399.1659640470888,413.04179923639845,727.2741011772194,1580.5570314985687,1884.0822263760735,2008.24514794782,2129.473850620427,2226.8762527839644
3,3,1167,266011,4205274.0,2015,9.445488778,4,-14.56561026071431,-13.650899009207182,-9.828462686768386,-9.11808639848147,-14.941144163072961,-14.477318335841046,-8.946900927495696,-8.35313319502636,-15.251516698693687,-13.023217430735649,-9.551164724656173,-8.300242064190805,-15.003930284423927,-13.587922447098254,-9.733304363418283,-9.17886249130061,-14.74556171589406,-14.158775295690969,-10.196896120802771,-9.057313015828392,-16.029937772340258,-14.495955261701164,-9.664539237858481,-8.152290614338087,-15.579082466718484,-14.681125601395534,-9.166293695363759,-8.066612040338319,-15.144611298370574,-15.57629732192255,-9.279250714727427,-8.164142112259198,-15.508170709303613,-14.768306127184701,-8.424705283510113,-9.117451201201268,-15.097929465557993,-15.075342330987823,-9.372016417790627,-9.422653980145357,-15.815858060997469,-15.00980681233061,-9.4319872432509,-8.011399933832184,-15.215651688401627,-14.819894636516231,-9.579118963406332,-8.211666509308612,88.66274010400086,1303.2925554494327,786.9718507906186,162.39103788602355,284.79515547065705,319.124031624748,625.4483710071104,1152.0287328876154,1351.4327708797628,1467.1273214475223,1590.3306802504515,1862.579698609785,41.70321553645337,1440.6814708691504,790.948901623687,118.97516714422163,299.14415791149327,284.76829035339074,658.9671123845909,1493.79617956065,1791.1723018147088,1941.3192295447316,2091.7579114931555,2246.459662527858,27.846068131168433,1274.7708797622843,744.6062294386078,103.51026743075454,251.4450015918498,269.0850843680357,554.9838427252469,1161.208664968694,1364.1402684919883,1462.3784622731614,1605.2832165976865,1846.7896370582619,186.17285896211396,1472.7178906222364,890.475773815841,224.0862924051081,380.52935901517566,362.27265555909304,706.6347624606461,1281.8664048958226,1486.817869397574,1576.4649510064028,1710.3215554140581,1802.8365170327927,194.95473840602781,1425.873129576568,810.2357529449223,216.6701687360714,400.0387880717394,322.405974742651,762.3040963599705,1540.663695213839,1800.9244932611696,1914.2657858431498,2002.583041494217,2169.447044465669,235.52148997134677,1496.8987583572111,736.0665393186886,301.06351480420255,534.2311365807069,270.8026106335562,914.5670168736074,2505.732410060491,2933.1716014008293,3178.6230499840817,3136.4048073861836,3253.9277300222857,135.1310888252149,1558.5586198662852,717.7516515440944,139.15486708054766,393.44183779051264,174.1356255969437,749.36097182426,2851.2778772683864,3545.834447628144,3690.348157433939,3781.9941101560007,3791.9256805157593,221.98918868725457,1693.4197309773963,798.5622811206623,185.58540273798152,402.79916162580923,226.61343255863315,740.1633901093071,2787.6660166613624,3533.7929003502077,3677.17677491245,3780.496856096786,3740.2525602249825,314.1089355831477,1729.700095510984,858.551111641728,253.67077894513426,446.03283190066884,308.8277087976229,790.4293616682585,2539.0185185185196,3240.2195956701694,3361.565080123104,3546.047304467793,3543.741934628039,277.3070810782129,1697.1499257136797,857.8315557678026,239.77527061445406,435.6075559800489,320.1667727899821,777.8360925395314,2337.72476918179,2932.9629496975494,3130.633105168206,3266.5971691605646,3283.0606760055202,199.5946885280697,1561.4667303406557,797.9175687148471,170.49631221479365,361.72118751989814,251.70739148891025,685.0543086066011,2079.501167356469,2605.5509657221696,2808.788681948425,2954.778281863526,2951.1821872015294,231.78966358909068,1280.6254377586756,691.5855000176875,272.7317379461602,396.5170504793238,299.0226042661574,647.2811914110866,1653.9530404329832,2001.3599172238146,2253.394849481764,2264.5488874739126,2517.030705012559
4,4,1168,276011,4205274.0,2014,20.41845456,5,-15.967560249288594,-16.132456856807178,-9.077015515595898,-9.335107457678996,-16.29851754752948,-16.18698335641035,-9.205115492637033,-8.991154956951965,-16.54066925932984,-16.72816790056526,-9.396950208974967,-9.3405822157177,-16.107397044847055,-17.762786708692,-10.15185969346093,-11.564013544731058,-15.97522456475556,-17.12346117005036,-10.063087754253434,-10.33171701310241,-15.507942370867832,-15.755711855509068,-9.544148553176857,-9.501615555928412,-15.15145876940516,-15.690520138970886,-10.311655470760618,-9.053525419458376,-15.531032036613274,-15.948350245916162,-9.770899908764267,-10.429025122254862,-15.030230098518015,-15.804021961188939,-8.93773893019501,-9.966409431922107,-16.10945302083352,-15.56858798962424,-9.657132153386206,-10.697276612446041,-17.048884178988025,-16.571092306934144,-10.104751487750606,-10.774619514380099,-16.088189408752744,-16.786329055094374,-10.170926674179803,-9.791354298822082,115.87524521499394,1834.2659721117652,1151.8784794019411,247.8359312867824,448.92306876623735,530.5971316473148,844.9418111446904,1645.4380732728916,1880.5642330735382,2107.0367955039505,2058.42553417104,2007.1245692169034,66.58880229044061,1657.4110068395103,951.5459837760463,202.15972641959604,420.6623826944489,450.0403690154287,772.1167170351522,1655.8842691267696,1945.6457451884844,2130.9706060124067,2132.674343884206,2030.9832352473356,22.341047664492876,1454.7268437516575,775.9476963045439,141.7139335135995,347.90997296007635,327.4858703144055,670.7224166269021,1604.2524521499392,1874.7587084460006,2073.9404061290497,2058.016011876359,1954.909946450348,167.35826308255133,1944.5815333227295,1230.080054079848,276.58746620009555,512.9179258787975,565.4399236519803,923.1748528710042,1764.4339589629399,1988.3974550660103,2168.0566088754576,2165.4457770001604,2125.9397804994446,187.57409469275234,1898.1103865118512,1185.742113355602,301.89412014209216,516.5542123959494,565.6730290016435,932.0887545729283,1810.086209638938,2027.8022904405923,2259.044218228091,2195.542336037327,2184.354010922009,,,,,,,,,,,,,185.3480594878321,1824.7448504851288,1038.9434547478927,299.5884364561794,604.1135875616352,524.9005487513917,1086.1936535708608,2426.511909495785,2786.1536305073973,2948.3637466200103,2997.7598417369177,3013.125139176079,295.1020160648959,2506.735306982663,1507.280181326547,434.3026085573407,707.5645180531255,905.2031175441389,1336.4984889454433,2277.8121918244,2632.2549705742013,2845.624304119613,2926.319130745985,2891.4453435660903,364.4364694342825,2702.0984438789033,1625.1041699803834,512.1208313451036,792.2050129897673,1063.1528816075502,1450.5473331212559,2305.4983431419337,2663.0757250410907,2846.8092359896086,2962.245890991994,2938.4101055087212,371.80047452415045,2732.178198398814,1678.9907083399612,534.0491357828325,833.9478686177832,1125.8660993584647,1519.1768861672242,2330.7894199671277,2679.9433221992476,2888.793277132708,2986.166878744499,3033.845222946822,290.75562668999527,2529.658362494036,1552.329211070463,457.06559169715285,741.0515349133132,1011.5044933990775,1369.2238746620012,2164.7036742484497,2493.8908660728493,2693.488846031494,2783.1137665023075,2743.0799864800383,369.01577328879705,2321.0080589576382,1470.8277662902285,468.1776947139602,719.844096283336,913.7537776363927,1243.350167011293,2037.7505169397173,2350.354408567945,2567.643947828854,2598.1691585812,2778.9022586289175
5,5,1169,286011,4205274.0,2020,37.49806314,6,-17.40331404946856,-16.01386888384294,-10.636703826400094,-9.766564305797404,-16.615415152412012,-16.641011467357128,-11.130620593311995,-9.619776615575132,-17.842066065309734,-16.844420256444298,-11.181102198344268,-9.906271402260359,-17.746621393601945,-16.642624485959395,-10.653609580436571,-9.957813099635183,-17.081750311641,-16.154220201223527,-11.29212789481481,-10.449839266131328,-16.00648183823484,-15.539359029836683,-10.72143199015195,-9.794498877719397,-16.747652794066976,-14.74280116990128,-10.872988916862644,-8.694950199810844,-17.618231439377418,-16.776290357986444,-11.442547863310727,-10.361661043463869,-17.181417734937053,-16.821342757319943,-12.149574886216605,-10.186984721707187,-17.483290047463097,-17.71662735433842,-11.077581294088809,-11.804458758279093,-17.88320948836306,-18.437451717753905,-11.43812192060475,-10.23780739850396,-18.374306100631454,-16.581629692516763,-11.059650550443102,-10.355769762386933,75.41416229395242,1832.1528064875183,1130.5340541686542,230.1292203317963,392.39746647585736,432.3908941538136,715.0015370753166,1443.3643928552494,1666.6434515291253,1813.1758626172682,1850.843430328086,1789.711347856045,71.32893411777177,1910.595590183919,1135.9148248264166,238.07833783855412,457.26374092330525,469.13356654476075,804.2188477235385,1641.6967721418355,1878.474585254677,1990.0597339269625,2075.4065829225638,2016.1024010176498,28.750887793501875,1592.9424921821173,879.386812953835,159.86123920072086,382.6968781470292,316.60020140986916,691.7343509831982,1665.7761700323313,1891.357078496847,2001.8721577357298,2075.239412731224,1979.0833200826837,160.5954523771665,2051.7240260772783,1281.9092065511206,277.3660677373191,495.83358244553995,482.12695182063914,852.6406423914774,1694.0916520909525,1911.0324693910004,2045.3584989664494,2120.8266815073935,1993.6934011766575,174.49674034027663,2088.6816664016533,1305.1146446175862,295.90030211480365,519.1457306408014,495.76474797265075,893.0660677373191,1797.8368580060421,2026.2932103673081,2222.8099856892986,2223.044522181587,2053.1040705994596,,,,,,,,,,,,,220.83229978268935,2182.19648062755,1282.8483065670218,361.2010918535008,677.7587321778768,614.5058567869826,1161.6694758043145,2352.92675041077,2657.384639847353,2761.6409604070604,2877.990830550699,2726.2855249907243,308.33950813589877,2783.3116817724062,1731.9773678910267,493.1780622250491,775.7558700376321,965.3253829437642,1395.8821752265865,2269.2970530556004,2567.667143690041,2720.8784120421906,2859.347697037155,2740.89335877458,351.14133142523997,2993.378942068162,1873.5008215402556,563.6079662903484,847.9196215614566,1129.1236285577993,1508.0584353633326,2230.0581703503476,2528.3022473101187,2651.7166481157587,2836.9567763820423,2689.2099962898183,333.5535591243971,3000.213308952139,1888.352361265702,580.6442465680818,879.8239783749405,1190.8785180473842,1560.885673397996,2223.300392219219,2502.255021996078,2676.5339746647587,2825.027375841416,2692.4946202363926,260.0401759686225,2850.3460009540468,1812.2679811310754,516.5219695765093,797.3034928711506,1085.4765993533686,1427.3825197434676,2090.7520538506387,2359.8934117771773,2542.0657232204376,2661.876821964276,2500.332167276197,271.0887793501882,2375.464090740447,1488.3746223564958,452.26814013886684,681.0351407218955,843.5032066571264,1170.874807865586,1874.858271055282,2127.003445168814,2288.34335082419,2396.7184502040604,2302.518047384322
6,6,1170,296011,4205274.0,2019,21.23824847,7,-18.766752364675455,-9.668670037699417,-12.538740527528502,-1.0313992687798508,-18.842747133714788,-11.27800620001752,-13.613208514712076,-0.16362798841671602,-18.99230704135007,-10.356509125226985,-13.464379385919301,-0.9776657337365401,-18.523631115056784,-11.06690639115363,-13.141798992519274,-0.16706002022123026,-18.371738360379652,-10.80611628087743,-13.100312849464412,-0.7964730132531687,-20.014025130662652,-10.616827317102754,-13.509119270738362,-1.8696708597663159,-19.07959535783592,-10.907233262393317,-13.477528155776222,-3.212453387867468,-18.514896319643018,-12.662636477745172,-13.465556651621352,-4.4467086721205,-18.70184272030529,-12.13948575858696,-13.403725177081675,-3.2141495947009804,-18.61651092200802,-11.068926785287502,-13.390939949727711,-2.735429796678967,-19.43828399017261,-10.648312847155674,-13.43650485423487,-2.9925328267335916,-18.431894370796666,-10.908327211482531,-13.229610431199012,-1.5865970019335438,126.47752332485162,1673.0663167938935,1091.649756149279,213.08601039016116,349.18386874469894,414.4299724342664,701.9631043256998,1258.6486429177269,1415.4599766751485,1564.8572413061918,1590.4992048346062,1631.7422603901607,158.41359202714168,1594.8082591178966,971.1505513146739,231.9208015267177,421.45674300254467,404.3053965224768,783.9204834605598,1642.9951759966082,1855.4879664970317,1962.3825275657332,2034.158715012723,2047.2237065309594,71.86498091603053,1426.201972010178,819.5414281170482,152.59231870229007,321.41086195928756,284.74061704834605,661.2770356234097,1581.964058524173,1815.2659033078885,1947.1097328244273,1965.4628657760813,1977.1760496183208,217.08454198473285,1933.9517811704839,1260.970769720102,284.8043256997456,455.38829516539437,503.209223918575,827.9064885496183,1520.3965330788806,1707.8081743002547,1816.2028307888042,1892.870006361323,1911.1940203562344,196.3013676844784,1877.2243161577608,1233.921755725191,267.5056456743003,423.2729007633588,481.1666666666667,799.4264472010178,1486.2795006361325,1680.356949745547,1818.9127703562342,1852.2402194656493,1886.7043575063612,,,,,,,,,,,,,286.6747455470739,2061.911068702291,1316.3920801526715,354.42395038167945,600.0087150127226,559.4345101781172,1056.263486005089,2104.7541030534353,2366.1037531806624,2435.6242684478366,2525.2385496183206,2579.504707379135,326.33384223918574,2444.0676208651403,1634.8265903307886,447.7785941475829,705.3097328244278,800.9013358778627,1244.6069656488548,2037.2354961832061,2269.02334605598,2369.100254452926,2454.968161577609,2517.714122137405,348.00683842239187,2501.6914228159458,1646.4682994062769,461.8534510178117,728.6186121713315,832.8819179389312,1304.418336513995,2030.1699003392707,2252.493612171332,2324.0007421543683,2454.7066899915185,2483.875583121289,294.7697201017811,2405.0627650551314,1573.4494804919427,413.4965277777777,683.0748780746399,781.1787531806615,1273.2835824851572,1938.8495282018662,2138.151107930449,2233.6694497455474,2342.6233831636973,2358.473441475827,301.8963899491094,2216.978291984733,1438.1263517811706,446.21506043257,659.61276240458,737.7957935750636,1208.3877226463105,1853.9443781806617,2042.2094068066162,2162.089909351145,2244.5695769720105,2276.20749840967,186.47879558948262,2055.147105597965,1332.2248727735373,280.0034457167091,512.245494062765,594.5534881255304,1002.6204410517389,1681.2613973706536,1876.1332697201015,1998.4285411365572,2066.853954622562,2090.611111111112
