system:index,0_B1,0_B11,0_B12,0_B2,0_B3,0_B4,0_B5,0_B6,0_B7,0_B8,0_B8A,0_B9,10_B1,10_B11,10_B12,10_B2,10_B3,10_B4,10_B5,10_B6,10_B7,10_B8,10_B8A,10_B9,11_B1,11_B11,11_B12,11_B2,11_B3,11_B4,11_B5,11_B6,11_B7,11_B8,11_B8A,11_B9,1_B1,1_B11,1_B12,1_B2,1_B3,1_B4,1_B5,1_B6,1_B7,1_B8,1_B8A,1_B9,2_B1,2_B11,2_B12,2_B2,2_B3,2_B4,2_B5,2_B6,2_B7,2_B8,2_B8A,2_B9,3_B1,3_B11,3_B12,3_B2,3_B3,3_B4,3_B5,3_B6,3_B7,3_B8,3_B8A,3_B9,4_B1,4_B11,4_B12,4_B2,4_B3,4_B4,4_B5,4_B6,4_B7,4_B8,4_B8A,4_B9,5_B1,5_B11,5_B12,5_B2,5_B3,5_B4,5_B5,5_B6,5_B7,5_B8,5_B8A,5_B9,6_B1,6_B11,6_B12,6_B2,6_B3,6_B4,6_B5,6_B6,6_B7,6_B8,6_B8A,6_B9,7_B1,7_B11,7_B12,7_B2,7_B3,7_B4,7_B5,7_B6,7_B7,7_B8,7_B8A,7_B9,8_B1,8_B11,8_B12,8_B2,8_B3,8_B4,8_B5,8_B6,8_B7,8_B8,8_B8A,8_B9,9_B1,9_B11,9_B12,9_B2,9_B3,9_B4,9_B5,9_B6,9_B7,9_B8,9_B8A,9_B9,indexField,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,140.09729514717583,1755.2608061522137,1001.8654998674093,290.2955449482895,535.9105807478122,437.8034208432774,922.4224078493769,2003.9838239193843,2275.9976133651553,2529.1301246353746,2463.233943251126,2205.3258552108186,106.69311853619728,1757.840731901352,1047.4688941925215,272.09490851233085,499.8847255369928,434.22140015910884,816.5961416070007,1704.5589101034209,1961.4876292760534,2088.178003182179,2119.0353221957034,2045.7322991248998,34.18793423495092,1572.544709626094,840.4500928135772,178.63789445770342,421.5164412622645,292.095757093609,735.6351630867143,1948.9816494298584,2250.2784937682304,2437.5367276584457,2429.012224874038,2283.1786528772204,156.08019093078755,1654.5391408114558,882.9419848846456,263.31921241050117,532.0956046141604,371.6948886237072,922.553659506762,2280.2923031026244,2611.950198886236,2779.980310262529,2800.5312649164666,2577.4998806682574,145.9867143993635,1566.7054892601427,808.6998408910102,275.4191726332537,540.5856801909307,355.73890214797126,953.5158313444707,2434.5030230708035,2825.6240254574377,3061.6618138424815,3027.0271280827355,2797.415274463006,448.86825775656314,1831.7516308671436,946.6030230708033,534.530628480509,786.6533015115352,536.1058074781223,1280.4192521877483,2771.158949880668,3142.7126491646777,3363.379793158313,3385.379952267302,3153.1856801909307,350.49767435693445,1761.0590219216833,946.574332184213,445.5189074516043,794.6669177052946,617.1666290992662,1251.9511000618754,2832.7771373640935,3242.552989923097,3349.908903473878,3433.1184747635466,3397.860003535755,339.3778573322725,2374.299032086979,1386.9550914876686,468.39913815963934,720.4277380005303,873.5432511270219,1344.3785733227257,2054.9110315566154,2360.6156324582334,2547.0861840360644,2674.4955847255364,2722.3872315035796,416.08980376557923,2866.858207372049,1667.710275788915,562.4976133651551,815.5088703261732,1164.65338106603,1547.2744364889943,2095.3042429063903,2425.395611243701,2608.997931583134,2800.8019358260403,2817.6934500132584,372.2450543622381,2978.359268098647,1752.9563908777504,555.2845796870855,851.2862635905595,1285.1836382922302,1687.3356536727658,2222.6283214001587,2541.6403606470426,2772.760713338637,2947.913802704851,2910.688172898435,362.4911217183771,2783.290723945903,1686.8217661097847,561.2864120922832,849.8282100238662,1249.791137629276,1598.6097852028636,2081.363548130469,2384.364486873508,2577.945473349244,2745.203754972156,2666.5676690532996,514.0892800318218,2719.133492442322,1832.0607796340487,685.3280827366746,927.6407915672233,1182.7168854415272,1484.6274463007155,2020.3657517899762,2270.2032418456633,2460.8653142402545,2535.7039777247405,2497.4213603818603,1,"{""type"":""Polygon"",""coordinates"":[[[-6.004696800839486,37.95695627402533],[-6.004776496121746,37.95694732012683],[-6.004849847605051,37.956921171167906],[-6.004911016473846,37.956879908622454],[-6.004955133677395,37.956826817011226],[-6.0049786875089515,37.95676612244697],[-6.004979803130555,37.956702656229524],[-6.004958391795448,37.95664147027042],[-6.00491615789462,37.95658743496053],[-6.004856463272083,37.95654485149052],[-6.004784059614129,37.95651710948237],[-6.004704710216867,37.95650641718232],[-6.004624731238794,37.95651362569004],[-6.004550488951286,37.95653816121335],[-6.004487893000642,37.95657807074056],[-6.004441926012655,37.956630177495164],[-6.004416246979311,37.95669033380048],[-6.004412899996858,37.95675375122813],[-6.00443215154165,37.956815381752726],[-6.004472469240974,37.95687031957413],[-6.004530643834242,37.95691419162235],[-6.004602044621305,37.956943505660014],[-6.0046809880669745,37.956955928271384],[-6.004696800839486,37.95695627402533]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,163.36180931169798,1780.1247216035638,1085.669848340227,251.54003605896708,434.93175310213184,437.2302205960336,807.0932230353166,1666.4941669318061,1921.656087602079,2040.4889171704317,2113.545285820342,2116.899724254958,157.84988864142537,1835.071969455934,1107.894654788419,246.20680878141908,454.4422208081451,458.49624562519887,817.9773464842508,1711.8439707286032,1983.3858733693924,2064.643207126949,2195.338752783965,2215.8078269169587,91.71313235762011,1597.0874562519884,907.8591711740376,191.25859051861283,396.11549475023855,348.65383391664017,730.7927139675471,1771.8505011135865,2052.129175946548,2161.2830496341076,2250.0851893095773,2321.1832643970733,186.7638800509068,1817.5262885777922,1071.1350421571751,259.1168867324213,483.1377266942412,429.81625835189317,873.7003460069997,1895.491469137766,2163.60825644289,2228.4119074133,2363.2594853643013,2403.7231944002547,185.5174992045816,1721.6692650334078,1007.5342825326122,283.08813235762005,486.3435412026727,438.6268692332167,883.955774737512,1902.5814508431433,2165.4260260897236,2262.139277760102,2390.224069360484,2425.7475342029916,412.24180719058234,1901.749443207127,1080.9478205536113,454.22064906140633,643.8285077951002,553.0136811963093,1087.4088450524976,2285.17626471524,2625.99761374483,2729.984409799555,2853.181514476615,2948.475819280942,283.2538776646516,1918.0739540248167,1123.1501749920458,348.888462456252,611.2896913776648,544.1831251988547,1091.1744750238627,2289.424872733058,2617.8985443843467,2669.0482421253587,2847.662523862552,2938.9046492204907,397.736809311698,2625.4049607593593,1654.0852158235236,504.1235947608441,767.2252227171492,984.9209221550537,1420.4875649591688,2206.626564322834,2515.330841022378,2651.894341923852,2818.940118252201,2887.0048122812595,472.117576095026,2876.4602953653625,1833.6957524657976,579.4500344681304,843.3959195036591,1127.2701373422422,1544.3177696468347,2196.2453202884712,2506.2761029801677,2620.0716937108928,2828.950153780889,2898.369206702725,428.9886785449147,2852.353205536111,1828.8590651182524,537.4282797751617,811.5496075935941,1107.6244697210734,1507.5046797115276,2128.4544622971684,2442.6427378300987,2556.764330787995,2765.48292501856,2830.6559417753733,402.27392220808156,2701.0924673878467,1735.2655504295265,490.7487869869552,739.5611875596564,994.7669622971683,1376.474606267897,2026.3621539930004,2315.047526248807,2408.188514158447,2619.6371301304484,2656.276328348712,324.22950206808787,2441.118668469616,1587.3222478523708,394.9244670696787,632.8434457524658,839.0180321349027,1178.0005249761375,1827.6660038180087,2115.426789691378,2265.5104438434623,2367.484322303532,2421.42033089405,2,"{""type"":""Polygon"",""coordinates"":[[[-5.891013795455601,37.95980727207376],[-5.891093493831535,37.95979831817525],[-5.891166848162252,37.95977216921632],[-5.891228019405535,37.95973090667086],[-5.891272138321637,37.95967781505963],[-5.891295693067497,37.959617120495366],[-5.891296808732381,37.959553654277926],[-5.891275396566096,37.95949246831882],[-5.891233161025801,37.95943843300893],[-5.891173464086012,37.95939584953894],[-5.891101057617471,37.95936810753079],[-5.891021705140009,37.959357415230755],[-5.8909417230572965,37.95936462373846],[-5.8908674778878325,37.959389159261775],[-5.8908048795073125,37.95942906878897],[-5.890758910734949,37.95948117554357],[-5.890733230704763,37.959541331848875],[-5.8907298835923605,37.95960474927653],[-5.8907491358844455,37.95966637980112],[-5.8907894551488305,37.95972131762253],[-5.89084763200035,37.95976518967077],[-5.890919035559097,37.95979450370843],[-5.890997982069257,37.95980692631981],[-5.891013795455601,37.95980727207376]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,89.57524657970094,1048.2334818114327,542.5230671333122,132.98650440131513,254.99138296744087,230.32089829250185,478.2021688408104,1290.9379573655744,1525.41345847916,1686.5840492098841,1693.9480061512359,1878.1990136811967,79.9391345847916,1070.1989500477252,539.5656379255489,106.30031816735604,257.8565065224308,216.47247852370342,482.03232580337243,1370.2111040407258,1686.7284123448937,1781.7805917912822,1871.696500159084,1991.0904549793192,28.980631562201726,927.7788736875597,454.7396197900096,70.32067292395801,199.13561883550747,162.30762806236078,401.66485046134284,1246.2790725421573,1499.043907095132,1640.8498250079547,1659.4051065860644,1826.5967626471527,163.96599586382442,1301.2144050270447,705.9340797009227,181.60829621380853,330.93284680241806,295.1331928094178,592.6143811644926,1412.5282373528476,1671.9266823098953,1783.1616091314033,1847.3770283168947,2043.2652322621705,196.86578640364834,1380.6484780994804,760.8657864036486,219.16740905716412,372.33449994697213,346.2834340863295,675.5321349029589,1505.3189627744196,1768.2195885035526,1951.3670590730726,1975.4429419874853,2168.2644501007535,325.065224307986,1372.8600063633476,719.4723194400256,331.32612153993,505.64094813872094,383.37798281896283,860.6151765828828,1874.4217308304171,2153.9517976455613,2307.6983773464844,2359.9891823098947,2562.2987591473116,214.6365733375756,1775.6472916003818,939.9378778237352,267.7585109767738,541.7752147629654,419.5945354756602,939.8136931275853,2194.183204740694,2555.953985046134,2661.571150174992,2784.437758510978,3023.801761851734,438.42305122494434,2129.889309576838,1214.3430957683745,468.7322303531659,720.504979319122,720.7425389755012,1207.377505567929,2297.7793350302263,2677.0603245307034,2809.2328985046147,2932.646341075406,3088.1036271078597,367.79637289214133,2184.7035740799656,1219.786973698165,426.5598419768801,657.7791785979426,735.0565542475342,1149.9659560929051,2106.2854226323043,2489.388720967229,2604.0629971364942,2781.329740693606,2917.025652243081,344.77244405557326,2079.7297433449994,1157.0768109025348,394.5668549156857,623.4575511719164,725.5827102555944,1108.2498806872416,2007.9560929048685,2366.109383285608,2520.65333015166,2670.73397231944,2836.175389755012,295.5292395800192,1716.819487750557,941.6853165765193,310.6210308622336,507.88275532930317,579.1173878460071,917.5820394527526,1735.6253102131723,2061.321603563474,2153.3637607381493,2318.009815462934,2445.479764556157,248.05245784282536,1499.5587217626473,837.1066258351894,239.8060769965002,399.1659640470888,413.04179923639845,727.2741011772194,1580.5570314985687,1884.0822263760735,2008.24514794782,2129.473850620427,2226.8762527839644,3,"{""type"":""Polygon"",""coordinates"":[[[-5.777315057195101,37.962548575719175],[-5.77739475854609,37.962539621820675],[-5.77746811561504,37.96251347286173],[-5.777529289141767,37.962472210316264],[-5.777573409704759,37.962419118705014],[-5.777596965329866,37.962358424140746],[-5.7775980810363725,37.962294957923305],[-5.77757666807078,37.96223377196421],[-5.777534430953878,37.96217973665433],[-5.777474731785684,37.962137153184344],[-5.777402322614325,37.9621094111762],[-5.777322967174763,37.96209871887617],[-5.7772429821064515,37.96210592738388],[-5.777168734165533,37.96213046290718],[-5.777106133448305,37.96217037243437],[-5.77706016295998,37.96222247918895],[-5.777034481971174,37.96228263549426],[-5.777031134733805,37.9623460529219],[-5.777050387744531,37.962407683446514],[-5.777090708513966,37.96246262126793],[-5.77714888753715,37.96250649331617],[-5.777220293761311,37.962535807353845],[-5.777299243218459,37.96254822996522],[-5.777315057195101,37.962548575719175]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,88.66274010400086,1303.2925554494327,786.9718507906186,162.39103788602355,284.79515547065705,319.124031624748,625.4483710071104,1152.0287328876154,1351.4327708797628,1467.1273214475223,1590.3306802504515,1862.579698609785,41.70321553645337,1440.6814708691504,790.948901623687,118.97516714422163,299.14415791149327,284.76829035339074,658.9671123845909,1493.79617956065,1791.1723018147088,1941.3192295447316,2091.7579114931555,2246.459662527858,27.846068131168433,1274.7708797622843,744.6062294386078,103.51026743075454,251.4450015918498,269.0850843680357,554.9838427252469,1161.208664968694,1364.1402684919883,1462.3784622731614,1605.2832165976865,1846.7896370582619,186.17285896211396,1472.7178906222364,890.475773815841,224.0862924051081,380.52935901517566,362.27265555909304,706.6347624606461,1281.8664048958226,1486.817869397574,1576.4649510064028,1710.3215554140581,1802.8365170327927,194.95473840602781,1425.873129576568,810.2357529449223,216.6701687360714,400.0387880717394,322.405974742651,762.3040963599705,1540.663695213839,1800.9244932611696,1914.2657858431498,2002.583041494217,2169.447044465669,235.52148997134677,1496.8987583572111,736.0665393186886,301.06351480420255,534.2311365807069,270.8026106335562,914.5670168736074,2505.732410060491,2933.1716014008293,3178.6230499840817,3136.4048073861836,3253.9277300222857,135.1310888252149,1558.5586198662852,717.7516515440944,139.15486708054766,393.44183779051264,174.1356255969437,749.36097182426,2851.2778772683864,3545.834447628144,3690.348157433939,3781.9941101560007,3791.9256805157593,221.98918868725457,1693.4197309773963,798.5622811206623,185.58540273798152,402.79916162580923,226.61343255863315,740.1633901093071,2787.6660166613624,3533.7929003502077,3677.17677491245,3780.496856096786,3740.2525602249825,314.1089355831477,1729.700095510984,858.551111641728,253.67077894513426,446.03283190066884,308.8277087976229,790.4293616682585,2539.0185185185196,3240.2195956701694,3361.565080123104,3546.047304467793,3543.741934628039,277.3070810782129,1697.1499257136797,857.8315557678026,239.77527061445406,435.6075559800489,320.1667727899821,777.8360925395314,2337.72476918179,2932.9629496975494,3130.633105168206,3266.5971691605646,3283.0606760055202,199.5946885280697,1561.4667303406557,797.9175687148471,170.49631221479365,361.72118751989814,251.70739148891025,685.0543086066011,2079.501167356469,2605.5509657221696,2808.788681948425,2954.778281863526,2951.1821872015294,231.78966358909068,1280.6254377586756,691.5855000176875,272.7317379461602,396.5170504793238,299.0226042661574,647.2811914110866,1653.9530404329832,2001.3599172238146,2253.394849481764,2264.5488874739126,2517.030705012559,4,"{""type"":""Polygon"",""coordinates"":[[[-5.66360120119859,37.96518013928632],[-5.66368090540592,37.96517118538781],[-5.663754265103837,37.965145036428844],[-5.663815440822887,37.96510377388337],[-5.663859562967052,37.96505068227212],[-5.66388311943632,37.964989987707845],[-5.663884235182788,37.964926521490405],[-5.663862821449784,37.964865335531314],[-5.663820582819188,37.96481130022144],[-5.6637608815115135,37.964768716751465],[-5.663688469745186,37.964740974743336],[-5.663609111461727,37.9647302824433],[-5.663529123526954,37.96473749095101],[-5.663454872925173,37.964762026474304],[-5.66339226996448,37.96480193600148],[-5.663346297828669,37.96485404275606],[-5.663320615919496,37.96491419906136],[-5.663317268562146,37.964977616489],[-5.663336522262835,37.96503924701362],[-5.663376844477265,37.965094184835046],[-5.663435025585454,37.96513805688329],[-5.663506434368666,37.96516737092097],[-5.663585386655208,37.96517979353236],[-5.66360120119859,37.96518013928632]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,115.87524521499394,1834.2659721117652,1151.8784794019411,247.8359312867824,448.92306876623735,530.5971316473148,844.9418111446904,1645.4380732728916,1880.5642330735382,2107.0367955039505,2058.42553417104,2007.1245692169034,66.58880229044061,1657.4110068395103,951.5459837760463,202.15972641959604,420.6623826944489,450.0403690154287,772.1167170351522,1655.8842691267696,1945.6457451884844,2130.9706060124067,2132.674343884206,2030.9832352473356,22.341047664492876,1454.7268437516575,775.9476963045439,141.7139335135995,347.90997296007635,327.4858703144055,670.7224166269021,1604.2524521499392,1874.7587084460006,2073.9404061290497,2058.016011876359,1954.909946450348,167.35826308255133,1944.5815333227295,1230.080054079848,276.58746620009555,512.9179258787975,565.4399236519803,923.1748528710042,1764.4339589629399,1988.3974550660103,2168.0566088754576,2165.4457770001604,2125.9397804994446,187.57409469275234,1898.1103865118512,1185.742113355602,301.89412014209216,516.5542123959494,565.6730290016435,932.0887545729283,1810.086209638938,2027.8022904405923,2259.044218228091,2195.542336037327,2184.354010922009,,,,,,,,,,,,,185.3480594878321,1824.7448504851288,1038.9434547478927,299.5884364561794,604.1135875616352,524.9005487513917,1086.1936535708608,2426.511909495785,2786.1536305073973,2948.3637466200103,2997.7598417369177,3013.125139176079,295.1020160648959,2506.735306982663,1507.280181326547,434.3026085573407,707.5645180531255,905.2031175441389,1336.4984889454433,2277.8121918244,2632.2549705742013,2845.624304119613,2926.319130745985,2891.4453435660903,364.4364694342825,2702.0984438789033,1625.1041699803834,512.1208313451036,792.2050129897673,1063.1528816075502,1450.5473331212559,2305.4983431419337,2663.0757250410907,2846.8092359896086,2962.245890991994,2938.4101055087212,371.80047452415045,2732.178198398814,1678.9907083399612,534.0491357828325,833.9478686177832,1125.8660993584647,1519.1768861672242,2330.7894199671277,2679.9433221992476,2888.793277132708,2986.166878744499,3033.845222946822,290.75562668999527,2529.658362494036,1552.329211070463,457.06559169715285,741.0515349133132,1011.5044933990775,1369.2238746620012,2164.7036742484497,2493.8908660728493,2693.488846031494,2783.1137665023075,2743.0799864800383,369.01577328879705,2321.0080589576382,1470.8277662902285,468.1776947139602,719.844096283336,913.7537776363927,1243.350167011293,2037.7505169397173,2350.354408567945,2567.643947828854,2598.1691585812,2778.9022586289175,5,"{""type"":""Polygon"",""coordinates"":[[[-5.549872843121951,37.96770191891731],[-5.5499525500668065,37.96769296501879],[-5.550025912284338,37.96766681605984],[-5.5500870901045225,37.96762555351436],[-5.550131213764089,37.96757246190309],[-5.550154771042406,37.96751176733882],[-5.550155886827173,37.96744830112137],[-5.550134472358676,37.96738711516228],[-5.550092232277351,37.96733307985242],[-5.550032528919187,37.967290496382454],[-5.549960114665833,37.967262754374325],[-5.54988075365677,37.967252062074294],[-5.549800762974766,37.967259270582005],[-5.549726509822802,37.96728380610529],[-5.5496639047119665,37.96732371563246],[-5.549617930997195,37.967375822387034],[-5.549592248205938,37.96743597869232],[-5.5495889007336,37.96749939611998],[-5.549608155095553,37.96756102664459],[-5.549648478694872,37.96761596446602],[-5.54970666180134,37.96765983651428],[-5.5497780730371575,37.96768915055196],[-5.5498570280354,37.96770157316335],[-5.549872843121951,37.96770191891731]]]}"
