,index,PLOTCODE,CX,CY,variableA,VariableB,indexField,0_VHAsc,0_VVAsc,10_VHAsc,10_VVAsc,11_VHAsc,11_VVAsc,1_VHAsc,1_VVAsc,2_VHAsc,2_VVAsc,3_VHAsc,3_VVAsc,4_VHAsc,4_VVAsc,5_VHAsc,5_VVAsc,6_VHAsc,6_VVAsc,7_VHAsc,7_VVAsc,8_VHAsc,8_VVAsc,9_VHAsc,9_VVAsc,0_VHDes,0_VVDes,10_VHDes,10_VVDes,11_VHDes,11_VVDes,1_VHDes,1_VVDes,2_VHDes,2_VVDes,3_VHDes,3_VVDes,4_VHDes,4_VVDes,5_VHDes,5_VVDes,6_VHDes,6_VVDes,7_VHDes,7_VVDes,8_VHDes,8_VVDes,9_VHDes,9_VVDes,0_B1,0_B11,0_B12,0_B2,0_B3,0_B4,0_B5,0_B6,0_B7,0_B8,0_B8A,0_B9,10_B1,10_B11,10_B12,10_B2,10_B3,10_B4,10_B5,10_B6,10_B7,10_B8,10_B8A,10_B9,11_B1,11_B11,11_B12,11_B2,11_B3,11_B4,11_B5,11_B6,11_B7,11_B8,11_B8A,11_B9,1_B1,1_B11,1_B12,1_B2,1_B3,1_B4,1_B5,1_B6,1_B7,1_B8,1_B8A,1_B9,2_B1,2_B11,2_B12,2_B2,2_B3,2_B4,2_B5,2_B6,2_B7,2_B8,2_B8A,2_B9,3_B1,3_B11,3_B12,3_B2,3_B3,3_B4,3_B5,3_B6,3_B7,3_B8,3_B8A,3_B9,4_B1,4_B11,4_B12,4_B2,4_B3,4_B4,4_B5,4_B6,4_B7,4_B8,4_B8A,4_B9,5_B1,5_B11,5_B12,5_B2,5_B3,5_B4,5_B5,5_B6,5_B7,5_B8,5_B8A,5_B9,6_B1,6_B11,6_B12,6_B2,6_B3,6_B4,6_B5,6_B6,6_B7,6_B8,6_B8A,6_B9,7_B1,7_B11,7_B12,7_B2,7_B3,7_B4,7_B5,7_B6,7_B7,7_B8,7_B8A,7_B9,8_B1,8_B11,8_B12,8_B2,8_B3,8_B4,8_B5,8_B6,8_B7,8_B8,8_B8A,8_B9,9_B1,9_B11,9_B12,9_B2,9_B3,9_B4,9_B5,9_B6,9_B7,9_B8,9_B8A,9_B9
0,0,1164,236011,4205274.0,2019,6.669486056,1,,,,,,,,,,,,,,,,,,,,,,,,,-17.24227300829583,-10.737743305138787,-18.028941356994153,-11.568356966683988,-16.224288499999155,-9.598158675657466,-16.803151445137107,-10.230389865992182,-17.717484015951477,-10.50593828898069,-16.37819857418972,-10.208502180504356,-16.895333736450635,-10.40106109816087,-18.035397795910967,-9.28354408256986,-16.7547740188221,-10.315723411203281,-16.841910439314603,-10.539945953322524,-17.32014526444371,-10.714061359139693,-18.122518387084302,-10.992138790924102,57.34110122665485,1145.1289645264662,649.6576831694108,139.85158581058676,295.26413139573424,235.37600839871791,528.3185158581057,1354.959733119681,1599.9851779202115,1717.28268316941,1728.3438777765493,1687.3847386451534,314.68164990606675,2091.6345314399364,1421.255484031384,469.5560144767375,611.8334208199798,779.3337937893684,1008.52235053597,1428.47005193944,1634.397806387445,1846.0119902751676,1877.7528732456617,1806.8040114929813,114.91333849044092,1766.4275389545792,1094.4687368770024,273.35192838987723,477.3451431097355,476.38996574207073,835.7981876450433,1563.5491656536622,1808.2880097248308,1952.548812023427,1986.241905182893,1871.5165653663387,210.69862968283772,1815.6357166537734,1089.2674549673993,321.532942866615,529.3536302353849,500.4999999999994,896.1913250082875,1802.2086418388765,2068.2081224444682,2232.55621615648,2250.993513095368,2225.1457509117017,216.9398690463033,1979.1060752569335,1195.520375179577,337.51739142446667,560.5894573986072,550.6726710133715,987.2534534202671,1945.9309730356933,2225.373411426676,2441.9879268427444,2477.2962343905388,2455.7171096253714,393.3036320772094,1781.9169705676493,1090.4948392087515,447.9113069584112,625.1350167605992,598.1210520499499,1005.2866375658448,1798.0493387851316,2038.7081482300052,2155.702420156922,2230.4907245736167,2247.1260747043857,348.2272184771796,2607.835307768811,1722.0868383246757,467.1816996353185,690.5571886396282,830.12141673113,1233.131870924963,1873.2122997016236,2132.447850591225,2287.7358161122766,2392.006586363133,2407.807492540612,453.4008730246434,3088.877942314065,2062.110575754226,617.7266548789917,877.3461708476073,1202.1991711791354,1566.0706376395174,2041.137131174714,2305.574207094706,2475.866725605038,2606.881069731461,2618.202409105977,509.99166078699704,3171.2160289704743,2086.727526203489,673.8140551017108,945.404881117335,1308.5592118126087,1651.190841316931,2108.438535494783,2375.4201229205078,2531.5381045079334,2690.853872506098,2695.140568018566,456.3797841382102,3217.662633071792,2134.6970936015023,648.2980900283638,928.3866909787453,1321.303053744428,1666.2887796073217,2103.3608317677817,2364.385945039967,2541.8736048182104,2698.4454820053766,2683.3279920433174,437.31741628909253,3013.666979776769,2061.9368438501483,620.3235937672667,852.2562382583703,1175.5572770471867,1489.9785832688685,1892.9763841308425,2167.931395734334,2319.9386341032146,2485.0604597193046,2420.410354735329,324.2979518915533,2801.004107267837,1940.1193870409243,542.1253729693883,775.5842450362834,1082.5682395844838,1373.312796994142,1766.6769256271398,2009.6426676980873,2174.4096216893195,2312.574280767671,2220.082697904003
1,1,1165,246011,4205274.0,2014,2.866404694,2,,,,,,,,,,,,,,,,,,,,,,,,,-15.48372280063662,-10.069359475637503,-15.7313371757572,-9.097645123713402,-14.522292331525463,-7.15290971911438,-15.480413143597026,-9.275458420421621,-14.612194325920266,-9.389127933685735,-14.020761282724022,-7.937924887796334,-15.712417104329724,-8.912125140433442,-15.309237317380749,-8.648575196789466,-15.075515442654343,-8.76996116851187,-14.431874626963841,-9.225051009689018,-14.933616178175983,-9.178964893269862,-16.081913705720638,-8.884758469304023,108.55328140536959,1647.9255054690088,988.399210032041,179.36131366699811,363.175422605237,358.70633079217754,690.382554413877,1616.9093746547342,1868.8431388796814,2018.4278532758817,2054.2886421389903,2099.5323997348355,367.5356590431996,1877.78194398409,1221.706358413435,411.1502596398187,546.7111783228373,661.7344492321291,942.4802646116453,1466.85356590432,1669.921017014695,1807.7482598607892,1884.3671831841782,1868.5916749530438,201.46620262954374,1841.1770412109163,1177.4038890730308,292.52347806872183,469.58574743122324,493.3908739365817,831.669981217545,1593.0493205170699,1811.0243509004533,1916.3526682134568,2010.6735830294992,1972.3575737487574,187.68021489338193,1790.1534360844105,1100.3557617942772,255.83659264169708,446.033822229588,449.68036681029724,802.1724395094466,1662.6041459507233,1913.9647967075464,2035.9261269472986,2092.921500386697,2173.3658297425695,247.57856590432,1972.0473428350458,1262.579991161198,308.93722240636384,509.6712628438846,560.9073472544471,930.1857695282289,1728.150801016463,1980.9973815048072,2120.250215445807,2205.4474091260636,2301.8349685117664,291.0443991981943,1951.6888399598051,1277.823139774084,334.24880439414744,527.3144114567715,571.8252968627514,940.9449232129044,1639.9617195679507,1866.8612176502468,1968.7726849440471,2081.2953185914735,2175.5853023343916,329.818848745995,2503.813457076565,1653.3950723676942,407.6341951165617,637.3747541708098,754.28882996354,1151.52588664236,1904.2452325709864,2170.50637498619,2272.4829300629763,2410.6142857142854,2475.0625897690857,396.9224726549554,2886.323212904652,1901.5678820019887,499.869539277428,763.3512319080766,1021.6306927411335,1423.2374765219322,2051.149928184731,2318.6383493536628,2449.8996574964085,2592.385857916252,2641.3823002983095,507.3288218613044,2925.65367546864,1932.48701800906,586.4617353515266,839.8720123006666,1098.9867970390012,1482.0843276985972,2049.2633502743715,2317.70297020587,2388.1437041947484,2626.003360586308,2669.147285751114,457.21303355062065,2940.8971844731714,1924.0877343203333,560.3952233639009,829.831040768976,1125.937575958458,1514.8208945604538,2053.314118145325,2320.10353367952,2449.865106986337,2621.7661400213597,2753.0138290428317,475.3774285781245,2656.9877679680462,1758.5865106149329,509.98389429595926,726.5684011142247,963.909457518506,1321.202289718531,1845.1563564046164,2096.1415899130516,2166.7848764409096,2378.8290352982935,2440.339239260353,510.46460335874485,2631.567147276544,1821.275466799249,528.864296762789,740.3265799359189,949.6170588885208,1307.2277510772294,1881.583222848304,2136.285548558171,2225.2494199535968,2414.3625980554634,2450.2155839133793
2,2,1166,256011,4205274.0,2016,2.431983333,3,-17.06542632242449,-9.042223252404758,-15.205498439346917,-9.385537883039722,-14.415031079067079,-8.24348130923834,-15.485204080725072,-9.31552804855158,-15.472791517877157,-9.306846770918499,-15.206158610845351,-8.595921201491196,-15.467129079824554,-8.361397028271208,-15.421920385192182,-8.717184792239289,-15.693310260133531,-8.58145517618824,-15.311077623721639,-8.444528815880341,-16.153255419078114,-8.839156138070802,-15.297777377583023,-9.375521549952031,,,,,,,,,,,,,,,,,,,,,,,,,66.10238411084087,919.1928108187778,447.64470484191907,102.69925934114522,225.54025720392065,166.154801385511,403.41497162650165,1286.8643415137444,1574.1517982165224,1744.999539391259,1726.7347262141639,2017.084973100449,140.66355295158075,987.2887648316012,546.3557557668212,117.24045618689655,239.31583020119382,253.91716412410628,478.31273491045744,1071.0482349473061,1285.0254624511754,1337.550722234505,1452.8033569165007,1608.009709632249,77.76327658633649,1055.4780676542114,549.6574839708155,111.54324563342911,245.87702852089308,224.06099933672326,479.18644704841904,1237.4241653769611,1493.5095954012818,1577.2515144815386,1632.950342692902,1772.3481759893873,107.5643101923502,1084.6402277249608,532.0637160070748,137.94439531284542,302.89593466725626,226.61596285651103,531.8388514260445,1516.435468715454,1814.1736955560464,1970.1786563121816,1976.7250165819148,2269.019760114967,181.63394870661065,1244.1310634534602,626.092040680964,200.84718107450806,378.88393765200084,286.3302675215564,672.1609551182844,1775.91795268627,2116.376077824453,2284.1183838160505,2317.5400508512053,2568.2443621490156,223.53797258456774,1422.168085341587,724.63543739406,254.80521777581242,487.99836023288367,364.27898150195284,886.3098238632174,2044.889103839633,2363.9483933967126,2516.9373940599894,2582.6401356032125,2760.90338271059,264.87841034711465,1725.940946274597,916.6967720539466,302.0989498120715,556.777525978333,485.0648684501437,1006.5224408578378,2132.8020782666367,2470.7456444837485,2606.40966172894,2727.526332080477,2875.205637850982,367.4280676542116,2308.1599049303554,1291.4378509838598,399.4650232146804,666.9802122485073,802.2969157638735,1276.6614194118945,2237.850740658855,2610.2259451691343,2767.407384479327,2931.0544218439086,3126.7568317488376,514.0317046208269,2478.134556710147,1417.1294605350424,534.2531616183948,797.6746517797919,996.4107561353081,1412.831859385363,2210.228432456334,2554.7893986292283,2702.065111651558,2891.3051182843233,3106.7740769400834,422.8104687154542,2380.401824010612,1363.6250165819142,439.1334291399514,690.5265973911121,909.5485629007295,1299.2388016803002,2073.562845456555,2417.3596727835497,2589.6526088879054,2754.8829095732904,2994.1025204510274,430.14903456407967,2093.871195371803,1264.4367492077527,456.39845419706694,669.6790570417861,819.1496057189177,1173.4789133318588,1878.4541233694447,2189.548170462082,2282.0514315719643,2492.12547903309,2642.0308147247392,386.4843024541233,1960.6124990787825,1133.0394649568868,397.2687007148647,576.0484560395015,692.3031358243052,1027.9475827253295,1800.2809897560612,2131.3880352273554,2303.2951396565695,2453.880186454418,2645.852181442995
3,3,1167,266011,4205274.0,2015,9.445488778,4,,,,,,,,,,,,,,,,,,,,,,,,,-14.457446723126912,-9.22677883750578,-14.479367609169215,-9.05512586566392,-13.160650616122611,-8.149322350065935,-13.72969501362222,-9.193865584379111,-14.144309398672641,-8.587339689181439,-14.452550893219,-8.925207864964257,-15.07563171050577,-8.834214152571205,-15.391051995304208,-9.30932508553491,-15.143586378449722,-8.481495475370494,-15.82336115303879,-9.428010978774147,-15.364786600512742,-9.00134343191856,-15.020982581832454,-8.69938888364623,72.52777163700674,1467.5464104122914,914.8911379462807,197.83929755720132,320.262296893998,350.3010390184591,635.7886315905826,1172.2021526472863,1367.7962722449433,1561.4494307505252,1641.3595667071959,1891.3351387200175,52.52456615452636,1332.7749253896322,707.1692273681884,97.36525920194539,300.2546976898419,274.97869459489345,681.399524704322,1684.364319663977,2023.6808610589146,2244.5849176522606,2349.973250801371,2403.9725875980985,80.42515751077701,1390.1550348181715,844.4021001436942,161.76213109318007,311.5578202719133,335.65069083674143,674.4352824140598,1273.3254559522495,1517.0358350834533,1633.4287388084454,1776.4663866475075,1911.6007516303755,128.9856444125124,1532.0407731844812,934.9124986183267,210.65451254559522,345.487053719465,380.6205371946502,664.8174394827017,1182.6362053719467,1392.7405355366423,1511.3062893776946,1622.2252818613906,1807.7694954128444,249.38040234331822,1571.3497955123244,935.5366861943186,288.55482480380243,455.49911572897093,415.3801923289488,792.286581187134,1544.8306620979333,1779.0763346965844,1909.842334475517,1986.3936553553654,2198.9834199182037,181.071929921521,1524.833093843263,742.961313142478,204.04974024538524,470.3166242953465,238.4523046313695,831.982286945949,2466.842655023765,2887.4836133524927,3064.5953907372614,3086.443821156185,3139.261550790318,186.84187023322653,1616.6810987067536,755.2111749751297,190.0787774953022,437.15016027412406,228.71055598540957,766.216248480159,2831.597612468222,3476.756504918758,3619.6132861722112,3701.182789875096,3681.961666850891,203.92191886813313,1745.0401127445557,832.2229689399801,172.73801260086216,406.3758925610701,235.54413617773844,765.5612357687634,2861.5861722117825,3617.7929258317686,3817.449121255665,3911.4497291919984,3839.5915331048977,388.41242451038516,1928.2188425093198,1004.7438268503538,304.77195722003944,575.6489395446674,540.4957076010464,982.3921959732172,2599.766723608362,3253.284681344226,3388.6066611734677,3576.9959609915886,3503.7987492924153,261.9473674514573,1655.2078221141444,844.4146494233817,228.8102225415423,418.92605283519396,334.1529144099334,759.240180907115,2352.7490420397194,2985.8039681662435,3169.9589182417753,3292.108820603515,3211.068052024612,235.76946317379614,1418.5353155742237,721.0213146162636,223.09235105559858,383.64103201798014,288.7904922442062,671.6841218083343,2010.31471758594,2545.266662982204,2720.91802070668,2813.7278379573336,2784.331159500386,175.22253233115953,1558.999088095501,803.2782414059911,188.99795512324536,392.1782911462363,288.72775505692493,733.2581795070189,2166.9692163148,2692.2818890239864,2914.7554437935237,3024.392008400575,2951.8901569581076
4,4,1168,276011,4205274.0,2014,20.41845456,5,-18.07017291149772,-9.368112514973959,-16.335558594184906,-10.723645650104915,-16.443392394935874,-9.205258121870873,-17.9850800528808,-8.468644067744444,-16.55227037500946,-9.122159726836088,-16.265407227143978,-8.895230531748556,-14.730079926279927,-8.43642249042654,-14.777968553702138,-9.643660151202198,-15.636097557132155,-9.46736469539567,-15.57211439020234,-9.62423312496176,-14.620787933450796,-9.497826636781692,-14.934598406651086,-9.294511724781435,,,,,,,,,,,,,,,,,,,,,,,,,71.9811154058531,1720.6600957113935,1135.3632431437507,195.2670347874103,382.0200809865635,502.12135100312923,746.0751334437698,1363.7915516289347,1557.6239462543717,1748.3305724277566,1712.3674581262649,1756.521921590282,116.07706239646605,1721.0366464200258,1069.232578685809,241.68922510583474,439.70747653230273,575.8447266703481,862.8615645131604,1458.6538671084115,1644.538766795509,1902.4411301306832,1800.516738450211,1774.154864715627,81.83154058531196,1714.5335615681947,1029.1264936499172,212.27006073992274,408.47136388735515,489.36929872998354,784.6872004417446,1501.2580673660962,1727.582705687466,1860.940033130867,1881.5182330204314,1845.3395913859754,151.2359607951408,1963.7813362782995,1327.7429872998346,271.4469906129211,486.46097459966876,629.0832827167313,906.6766289342904,1523.2680149088903,1715.3841800110438,1877.7731639977915,1876.3747515184978,1921.0234953064603,329.595803423523,2277.6437548315844,1585.1881501932637,436.2021976808392,665.707056874655,833.7311430149089,1146.1850911098838,1800.28746548868,2004.2107233572615,2181.9220099392605,2177.741932633904,2311.597228050801,261.5736425547579,2364.4913675685625,1656.8661881097005,387.0898582735137,653.6473219215904,811.4398122584208,1196.9370145407693,1869.891570034971,2085.5655807104727,2230.0111908706053,2247.8143198969265,2282.342020982883,331.48045278851464,2760.921755935947,1975.520403092214,472.53700993926003,787.6887631143017,1023.1365267807842,1439.8566813914965,2167.4949337382664,2410.323702374379,2541.215378244064,2609.235408614026,2651.5969215902824,424.99792379900606,3132.0042076200994,2206.071651021535,564.1485808945336,914.1923688569855,1255.2259966869135,1680.079701822199,2429.1068139149647,2706.054831584759,2855.724638321369,2943.294776366648,2976.4319823302053,559.4775856942618,3176.619173427346,2192.302977530476,662.8392728199464,990.6290617168585,1341.8767106995717,1749.8006371320564,2455.967472284756,2751.767676167014,2878.190120205582,3003.8053009387086,3055.7708703223893,426.4965764770846,3033.3545444505808,2077.063467697404,550.557603533959,871.9652788514632,1237.3272114853673,1630.0333186085036,2300.0781557150744,2577.4245831032586,2701.3750635008287,2823.172070679182,2879.080508006628,457.97669795692997,2790.790358917726,1921.095935946991,546.5330535615683,837.8512092766429,1156.2983213694095,1529.0662727774709,2152.3887796797358,2415.6230480397567,2525.3626836002213,2673.2158807288793,2697.5485919381554,214.53020693644658,1819.318252215298,1213.0790105440299,320.0815262548973,511.15953169782546,703.9107668743919,953.7419289526963,1401.5905537587757,1578.617746049276,1669.609863006495,1750.8896479188038,1838.7132628645052
5,5,1169,286011,4205274.0,2020,37.49806314,6,,,,,,,,,,,,,,,,,,,,,,,,,-17.92816567581356,-11.579231653275711,-16.667025681928465,-10.573382639600073,-16.235324171648966,-8.54628334673256,-16.93457501442503,-11.396453810820683,-17.506466973214838,-10.453133950643688,-15.822442457481682,-9.689574674893574,-17.038662553728102,-10.395566226403107,-16.811560364198453,-9.414431614334614,-16.44463028090605,-10.27139364222421,-16.726574247199075,-10.727721526240998,-16.957664951589386,-11.081787849961511,-16.20195939934566,-11.411783405454864,119.86043599941085,1906.3489836500223,1195.1021137133603,323.42410517012826,474.17031226984847,488.0902562969508,778.6806598910003,1554.113823832671,1777.0641478862865,1979.9277507733102,1953.0884519074975,1966.2363750184124,208.87922558550596,2225.345669465312,1445.7570426425107,357.0834069818825,520.9194376933276,636.2644995581089,931.7873674326117,1617.1022425983208,1866.167283473266,2050.1875000000005,2122.1868923994703,2061.4709456473706,54.02386212991604,1885.2493923994698,1178.7966747680073,210.96967520989838,387.63085505965523,432.8039659743703,723.0580534688468,1441.3865444100757,1654.3531816173222,1777.2063079982324,1844.841747680071,1780.421785240831,146.49110693769336,1949.4453711886872,1220.49939239947,273.9390466195316,454.8530987627044,478.7804904993372,794.2346995139195,1547.3284909412287,1772.8822912063638,1915.8360307114444,1960.001546619532,1907.8736743261159,232.58389306230671,2167.803419133894,1414.8404275298274,351.58065620857275,546.2702110030933,582.1820095006628,918.4941891294743,1666.6851248342912,1873.654496243925,2034.4491604065402,2069.495465090589,2046.959185815289,227.2712107821476,2386.956473707468,1597.0652894387986,384.02209456473724,594.5756738842247,625.5947856827222,997.513809102961,1765.6886875828548,1971.784357048167,2144.091029606717,2166.7210561201955,2105.592797171897,302.66316836058326,2634.245890410959,1762.3449624392401,461.0717852408306,715.865134776845,821.0727574016794,1239.871652673443,2000.9628811312423,2248.0244365885987,2366.5168360583302,2480.9134997790543,2402.6251215201055,355.6714096332303,3033.9026071586395,2016.5117101193105,558.790565620857,849.8167034909414,1079.0486743261158,1515.5721166593016,2229.3140079540444,2471.9450066283707,2623.626690234202,2755.498166151126,2644.447149801149,436.7764913831196,3139.256672558552,2067.3845779938133,614.0387980556785,903.0767786124616,1164.2524083075566,1568.6389527176314,2195.016681396377,2451.6798276623963,2569.26385329209,2743.9588157313315,2628.396950950068,373.98493887170423,3212.366659301813,2147.3879437325086,596.6201576078952,889.0799086757991,1189.4143467373697,1581.401679186921,2178.253958609516,2442.651605538371,2593.1490646634265,2750.3685557519525,2601.4605980262186,392.06754308440117,2917.4434600088384,1906.4382235969954,564.8110693769333,799.1271763146266,1042.5482103402564,1401.8436588599207,1953.6312638091033,2203.968935041981,2345.013212549712,2499.82980556783,2390.6989615554585,276.10691007512156,2185.0726634997795,1443.4416703490947,390.0891791869201,570.9339096332302,723.3178303137431,996.045072912064,1468.2027452496689,1671.5583572691119,1795.72420459567,1917.7404164825455,1844.0583020327003
6,6,1170,296011,4205274.0,2019,21.23824847,7,,,,,,,,,,,,,,,,,,,,,,,,,-11.9496092304832,-4.6061998003329965,-10.76544947004396,-3.784231590961427,-10.20633726670793,-0.7442928320281769,-11.388081310829742,-5.196924152245503,-12.205497518374704,-5.126918729693188,-11.050763043950969,-3.2456376316134343,-10.86114185904267,-3.77801439360233,-12.313524244313728,-2.9322622269522527,-11.720351003053786,-2.4371898449206886,-10.441777924401531,-3.733996989263617,-11.27135597558299,-3.237586178341744,-10.523898878224692,-2.7058609460215615,78.04307012700164,1325.1851739370516,762.8058531198233,154.62992821645497,312.47286029817786,300.4861126449476,653.4418553285478,1542.382937603534,1771.627029265599,1943.9687741579235,1946.2677250138045,1948.0672004417452,172.9511319712866,1877.325289895086,1204.6181115405855,242.4150745444506,400.8796797349532,531.8107123136388,842.5621755935947,1329.0002208724463,1491.5249585864165,1650.0478188845943,1714.3618995030372,1740.2685808945334,285.4352291551629,2083.861236885699,1371.0151297625619,397.59425731639976,557.6985643290999,628.3420762009941,997.8889011595809,1626.0983434566542,1819.124903368305,1926.6389287686354,2014.428106018774,2296.647818884594,118.21023375667217,1542.3226210196947,923.3755935946987,203.24513160316587,372.3046199153322,380.4554389839869,745.7102153506346,1638.5987483894726,1882.1257132339404,2040.207877783913,2071.544671452237,2088.862028345297,187.71194551813002,1759.0572795877047,1092.0037180195104,265.97474691698875,436.94040125161047,462.38582735137123,829.4465304619916,1696.177102889747,1933.8792563960988,2082.659930057059,2128.41384133996,2143.035229155163,262.8190318424444,1950.8619547211483,1258.4264310693907,319.40931345481334,519.7996318792566,523.1744156083195,929.9266335357996,1725.815129762562,1923.2568378428125,2044.9257500460162,2094.0363703294684,2137.911430149088,299.5645057979017,2259.884505797901,1498.4267918277194,380.62038652678086,610.1204638321368,653.9098177802318,1082.6635670900055,1869.6654224185527,2086.930734400885,2167.758012147984,2266.498575372722,2321.0404417448917,339.69055770292647,2513.3419768083936,1678.541402540033,442.7080949751518,677.4547321921593,810.4469795692988,1225.5405190502488,1853.4743456653785,2056.257713970183,2163.175792379901,2260.095107675318,2316.519646604086,381.0709368672924,2592.72748021351,1711.592784833425,479.73867108411554,719.2298361862692,874.2458126265415,1316.0321185348796,1860.4527517025583,2058.222418553285,2143.752033867109,2288.5426836002207,2333.005595435303,333.95595435302795,2559.9622492177446,1684.5827351371254,439.0938891956562,674.7264310693906,859.8936867292473,1314.1753175041413,1774.4533406957487,1967.555181299466,2059.80071783545,2202.000625805264,2235.2692251058347,285.54986195472117,2284.6060519050247,1486.5937272225297,370.95377139701816,562.6011485367202,720.5124461623413,1109.8568967421315,1581.3113859745997,1773.8950414135838,1870.2928547763663,2010.1659414688022,2042.069155162893,240.95254003313096,2063.7653230259525,1343.133434566538,319.82059635560466,485.1423246824959,612.9352843732745,956.1835726118167,1441.9345389287687,1629.9983710657098,1722.441827719492,1860.4675593594698,1878.335643290999
7,7,1171,306011,4205274.0,2019,29.73142294,8,-15.401851390187502,-10.007368333371536,-15.323405510748332,-10.87842334326212,-15.264495031120294,-8.294756468591359,-15.740650352281783,-10.057977516906522,-15.575522140892911,-9.080849515742962,-15.28025728852345,-9.108451734386733,-15.256609878788336,-9.17380696183466,-15.580304821846495,-9.203548569665818,-15.314616518927222,-8.939143432699211,-14.811022129334127,-9.647828143768171,-14.79725055233893,-10.684312651018388,-14.447620920178405,-9.670435010995266,,,,,,,,,,,,,,,,,,,,,,,,,7.588267786124614,1209.9263698630136,627.3643025482395,64.50714390926498,214.66532258064512,208.25141773457062,575.1325489762853,1607.2099720135514,1879.5260347621145,2032.1516791869199,2059.7299491825006,2048.3148107232287,178.25143614670787,1695.7638275150985,966.412634408602,279.549749594933,478.06269332744137,488.85194800412415,937.8097289733394,1677.313558697893,1896.3391515687144,2006.0247827367803,2104.712936367653,2116.2655582560024,54.32719840919133,1530.2983650022093,861.5627264692885,176.59286345558988,387.25835174547063,375.7904551480335,776.787384003535,1561.9904551480336,1763.2370304904991,1830.77434821034,1946.4556341140078,1856.5394608926208,128.4751593965028,1393.9051354081182,779.4569471624267,236.71766302632406,395.3376996401741,380.5337889022157,737.4602297834733,1625.0679565683981,1868.1290006944,1983.9904362098355,2041.6570607916165,2041.4670475348776,237.3200274954584,1324.8667890635409,777.764345685247,307.9135401104027,445.69579817491876,448.1537834311808,774.7024616150775,1533.5511156001653,1740.8349413266556,1851.435745147963,1897.9526790536513,1947.2659221149054,325.7270216526734,1879.5650132567391,1125.0428634555897,393.94614449845346,593.4299786419208,562.9998342907646,997.0287781705701,1919.887722786861,2147.7514177345706,2256.851008985123,2323.8673221387544,2404.948133009279,284.2255413168361,1947.4391515687148,1204.6033031374284,386.239416703491,603.258992487848,605.68549491825,1013.5166813963766,1800.0465090587722,2019.421288113124,2093.650110472824,2191.766349977906,2304.6798718515247,300.567532037119,2251.3603181617327,1428.2971718957133,435.0882125497127,683.2339593460009,770.6385660627485,1181.4529606716749,1824.8677750773304,2034.079816615112,2134.6123508616884,2249.036588599205,2386.2282037118857,447.426365614059,2434.479630510894,1531.0184064720083,550.993490601312,798.2685849281075,908.4465141575173,1340.8493915496788,1919.056596077365,2139.799593799925,2224.5693259458176,2389.4003025255784,2491.6611883476667,350.77111872146116,2348.865020621594,1451.8563024745918,482.31829061717497,727.1792697746355,859.396219988216,1294.1630026513476,1776.4319947709532,1979.959125055236,2080.404063558698,2230.71275224628,2315.791878406245,329.10208793636764,2173.9158970393287,1327.012759611136,434.55805346884665,665.1591029606716,755.0428524083076,1180.9172116659302,1677.9684931506845,1871.661036235086,1970.642145382236,2112.179772425983,2191.2132346442763,269.60707972981504,1924.5391862887445,1144.8228331544724,383.37216716116404,600.2124865854427,631.6848999431852,1091.1910864213114,1633.7439555583612,1829.2036329777159,1911.9545798876334,2043.059387033646,2035.7368537339814
